c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
4.78,1.91,5.1,80,65.64,8,8,8,9682,7.18217,0.121081,67.8125
3.57,3.75,0.09,80,67.32,7,8,3,4304,149.278,7.00519,50.189
3.12,2.91,3.58,80,64.4,7,8,8,9264,8.51183,0.158791,66.635
3.32,1.85,3.87,80,59.04,7,8,8,9264,8.51183,0.158791,66.635
1.17,0.03,2.22,80,52.56,6,3,7,4642,154.042,6.98339,50.2026
0.77,0.29,2.97,80,78.4,5,5,7,4790,40.2274,2.05271,55.52
1.97,1.96,1.21,80,77.96,7,7,6,5266,21.8569,0.625687,60.6797
3.53,0.79,0.56,80,75.24,7,6,5,3723,41.9158,1.89222,55.8735
3.62,3.54,0.1,80,55.6,7,8,4,4650,77.0648,3.22651,53.5559
3.23,5.12,3.42,80,54.3,8,9,8,10881,6.25964,0.0901809,69.0921
4.6,4.29,2.04,80,76.16,8,8,7,7848,11.1256,0.239732,64.846
4.97,5.33,4.43,80,66.7,8,9,8,10881,6.25964,0.0901809,69.0921
1.68,4.6,5.24,80,67.04,7,9,8,10463,6.95262,0.128399,67.5576
2.65,5.32,5.27,80,74.04,7,9,8,10463,6.95262,0.128399,67.5576
2.32,2.65,2.81,80,75.44,7,8,7,7430,12.8756,0.27747,64.2111
5.34,2.2,0.66,80,67,8,7,6,5684,22.3569,0.588073,60.9489
3.3,0.19,2.89,80,71.6,7,5,7,5432,37.3398,1.61405,56.5641
3.21,2.47,3.94,80,64.12,7,8,8,9264,8.51183,0.158791,66.635
1.95,4.38,1.36,80,64.6,7,8,7,7430,12.8756,0.27747,64.2111
4.98,2.17,0.71,80,77.36,7,7,6,5266,21.8569,0.625687,60.6797
2.9,3.31,2.37,80,76,7,8,7,7430,12.8756,0.27747,64.2111
4.87,1.03,1.57,80,76.46,8,7,6,5684,22.3569,0.588073,60.9489
0.36,0.58,0.87,80,57.92,4,6,6,3759,38.6405,1.91198,55.8284
2.42,1.18,4.8,80,66.96,7,7,8,8411,12.3554,0.242608,64.7942
2.88,0.21,4.84,80,63.68,7,5,8,7266,38.8279,1.50581,56.8655
3.65,0.85,2.67,80,70.92,7,7,7,6577,13.3528,0.36036,63.0759
4.45,3.81,0.38,80,72.6,7,8,5,5256,38.7789,1.39811,57.1878
0.08,3.94,4.01,80,66.16,4,8,8,8437,23.0087,1.01348,58.5851
3.93,1.39,2.96,80,77.46,8,7,7,6995,12.1082,0.322775,63.5542
4.33,1.17,4.73,80,65.22,8,7,8,8829,12.0206,0.20505,65.5246
3.27,5.24,4.66,80,71.32,7,9,8,10463,6.95262,0.128399,67.5576
0.2,4.99,2.92,80,69.88,5,9,7,7987,18.036,0.688096,60.2667
2.39,0.32,1.3,80,71.64,7,5,6,4121,44.7706,1.88873,55.8815
2.18,4.17,3.25,80,68.08,7,8,8,9264,8.51183,0.158791,66.635
4.46,3.47,0.01,80,59.6319,7,8,0,3846,292.461,27.254,44.2889
4.65,2.43,5.08,80,69.38,8,8,8,9682,7.18217,0.121081,67.8125
4.16,1.84,1.5,80,61.76,8,7,7,6995,12.1082,0.322775,63.5542
0.56,5.32,3.46,80,53.44,6,9,8,10098,9.42933,0.225063,65.1202
3.18,3.15,4.4,80,73.12,7,8,8,9264,8.51183,0.158791,66.635
0.6,1.17,2.78,80,72.8,5,7,7,5935,19.6028,0.804169,59.5898
3.51,1.08,2.34,80,68.76,7,7,7,6577,13.3528,0.36036,63.0759
0.41,4.98,4.06,80,78.88,5,8,8,8622,14.8499,0.600569,60.8576
3.61,1.45,5.48,80,74.26,8,7,8,8829,12.0206,0.20505,65.5246
2.26,1.4,2.36,80,78.24,6,7,7,6212,16.0901,0.460162,62.0141
0.89,1.31,0.17,80,77.92,5,6,4,2475,80.4163,4.15393,52.4586
3.6,1.68,4.75,80,79.28,7,7,8,8411,12.3554,0.242608,64.7942
2.48,5.2,1.32,80,72.96,7,9,6,7318,19.9162,0.516635,61.5114
0.91,5.35,4.71,80,66.36,6,9,8,10098,9.42933,0.225063,65.1202
2.67,2.64,0.75,80,76.92,7,7,6,5266,21.8569,0.625687,60.6797
1.64,2.29,0.51,80,64.08,6,8,5,4891,38.1004,1.49915,56.8848
3.56,4.01,0.81,80,72.24,7,8,6,6119,20.1665,0.545549,61.2749
4.21,3.19,0.96,80,73.08,7,8,6,6119,20.1665,0.545549,61.2749
5.49,1.21,3.09,80,79.78,8,7,7,6995,12.1082,0.322775,63.5542
4.04,0.59,0.86,80,62.56,7,6,6,4586,24.9185,1.06476,58.3707
4.26,2.8,1.64,80,57.16,8,8,7,7848,11.1256,0.239732,64.846
1.51,3.69,0.9,80,70.4,6,8,6,5754,22.5688,0.644526,60.5508
1.39,4.29,3.23,80,74.4,7,9,7,8629,11.6803,0.24786,64.7012
2.22,3.76,2.61,80,65.68,7,9,7,8629,11.6803,0.24786,64.7012
2.37,5.1,2.97,80,77.4,7,9,7,8629,11.6803,0.24786,64.7012
5.48,5.09,1.24,80,71,8,9,6,7736,20.9719,0.478361,61.8457
1.79,0.25,4.59,80,67.04,6,5,8,6901,38.453,1.60646,56.5845
0.79,0.7,4.09,80,61.44,6,6,8,7366,24.7441,0.765693,59.8027
0.92,4.09,0.52,80,73.36,6,8,5,4891,38.1004,1.49915,56.8848
2.35,0.55,2.23,80,72.08,6,6,7,5532,27.9312,0.887955,59.1593
4.83,1.93,4.69,80,78.06,8,7,8,8829,12.0206,0.20505,65.5246
1.18,5.42,2.79,80,75.76,6,9,7,8264,11.0105,0.344698,63.2688
3.41,1.42,3.07,80,78.66,8,7,7,6995,12.1082,0.322775,63.5542
5.15,2.87,1.77,80,61.58,8,8,7,7848,11.1256,0.239732,64.846
1.72,5.47,2.94,80,75.8,7,9,7,8629,11.6803,0.24786,64.7012
2.41,1.1,3.47,80,55,7,7,8,8411,12.3554,0.242608,64.7942
4.19,1.99,2.17,80,74.94,8,7,7,6995,12.1082,0.322775,63.5542
1.85,1.14,3.58,80,54.28,7,7,8,8411,12.3554,0.242608,64.7942
5,2.06,2.86,80,72.24,8,8,7,7848,11.1256,0.239732,64.846
0.26,1.3,5.54,80,73.44,4,7,8,7584,24.0253,1.09801,58.2372
2.06,4.69,2.56,80,67.96,7,9,7,8629,11.6803,0.24786,64.7012
3.81,2.87,4.67,80,75.56,7,8,8,9264,8.51183,0.158791,66.635
2.34,2.75,3.51,80,59.44,7,8,8,9264,8.51183,0.158791,66.635
3.18,0.19,4.14,80,58,7,5,8,7266,38.8279,1.50581,56.8655
3.14,3.19,5.16,80,79.36,7,8,8,9264,8.51183,0.158791,66.635
2.44,1.19,3.54,80,57.12,7,7,8,8411,12.3554,0.242608,64.7942
0.14,1.87,5.13,80,75.44,4,7,8,7584,24.0253,1.09801,58.2372
1.32,0.02,4.37,80,50.64,6,3,8,6476,155.809,6.88479,50.2643
2.45,0.86,5.03,80,77.56,7,6,8,7731,20.7441,0.670836,60.3771
0.4,5.32,3.75,80,57.68,5,9,8,9821,13.4342,0.567737,61.1018
5.24,2.71,4.89,80,71.28,8,8,8,9682,7.18217,0.121081,67.8125
1.04,2.28,5.11,80,67.44,6,8,8,8899,10.4096,0.257208,64.5404
3.49,1.32,3.77,80,58.26,8,7,8,8829,12.0206,0.20505,65.5246
1,5.09,0.75,80,72.72,6,8,6,5754,22.5688,0.644526,60.5508
3.71,3.1,4.61,80,76.52,7,8,8,9264,8.51183,0.158791,66.635
1.1,3.14,3.03,80,58.16,6,8,8,8899,10.4096,0.257208,64.5404
1.52,2.44,1.16,80,68.8,6,8,6,5754,22.5688,0.644526,60.5508
0.28,3.28,5.37,80,73.68,5,8,8,8622,14.8499,0.600569,60.8576
4.18,0.58,1.82,80,64.4,7,6,7,5897,23.9312,0.792925,59.6509
2,3.66,3.01,80,61.36,7,8,8,9264,8.51183,0.158791,66.635
4.72,4.57,0.21,80,72.88,8,8,4,5068,77.1898,3.1892,53.6064
2.67,1.49,4.62,80,71.48,7,7,8,8411,12.3554,0.242608,64.7942
1.5,4.93,3.97,80,63.48,6,9,8,10098,9.42933,0.225063,65.1202
0.82,4.17,3.66,80,69.2,6,8,8,8899,10.4096,0.257208,64.5404
4.05,4.86,2.44,80,66.58,8,9,7,9047,9.90498,0.209615,65.429
4.26,3.77,4.38,80,73.72,8,8,8,9682,7.18217,0.121081,67.8125
0.5,2.47,0.9,80,76.32,5,7,6,4624,22.5822,1.06821,58.3567
3.24,3.85,2.2,80,78.96,7,8,7,7430,12.8756,0.27747,64.2111
3.9,4.88,5.03,80,67.56,8,9,8,10881,6.25964,0.0901809,69.0921
2.27,3.69,0.86,80,75.2,6,8,6,5754,22.5688,0.644526,60.5508
4.65,2.24,1.09,80,62.1,8,8,6,6537,21.2915,0.507782,61.5865
0.85,1.77,2.54,80,75.76,6,7,7,6212,16.0901,0.460162,62.0141
3.31,0.87,2.43,80,79.96,7,6,7,5897,23.9312,0.792925,59.6509
4.96,0.69,1.73,80,59.68,8,6,7,6315,23.9312,0.754148,59.8687
3.97,2.35,5.07,80,75.24,7,8,8,9264,8.51183,0.158791,66.635
3.45,4.48,0.9,80,78.44,7,8,6,6119,20.1665,0.545549,61.2749
2.03,3,3.78,80,62.36,7,8,8,9264,8.51183,0.158791,66.635
0.94,3.32,2.25,80,77.6,5,8,7,6788,18.5974,0.720145,60.069
1.19,0.81,4.85,80,74.24,6,6,8,7366,24.7441,0.765693,59.8027
