c0,c1,c2,c3,Requested_tolerance,estimated_error,l0,l1,l2,l3,Total_retrieve_size,MaxErr,MSE,PSNR
1.04,2.97,3.25,0.6,9953.48,9269.76,11,9,7,3,2520706,6784.24,573563,42.3737
1.89,5.33,1.91,2.95,9953.48,8800.64,13,10,7,5,6045106,2180.43,142726,48.4145
0.05,0.54,0.17,5.27,9953.48,6420.48,9,8,5,6,8068797,4096.93,335696,44.7
2.57,4.92,2,0.76,9953.48,8003.2,13,10,6,4,3156235,4061.79,428218,43.6428
0.4,3.1,5.33,3.41,9953.48,8796.16,12,10,9,5,8210581,1806.38,123785,49.0328
3.08,3.6,0.89,1.34,9953.48,8430.08,13,9,6,4,2945850,4082.29,429074,43.6342
1.11,5.35,4.14,5.02,9953.48,7673.6,13,11,8,6,10937505,1055.31,46234.9,53.3098
4.16,5.04,1.37,3.86,9953.48,9697.28,15,11,7,5,6354731,2142.68,142299,48.4275
5.13,3.2,2.11,5.5,9953.48,8284.32,15,10,7,6,9806582,1508.37,61087.8,52.0999
5.13,3.41,4.65,0.33,9953.48,9539.2,13,8,7,3,2403897,6724.85,572791,42.3795
4.9,0.25,2.31,2.43,9953.48,8010.88,14,6,7,5,5412737,2930.45,204148,46.86
4.15,5.39,3.07,5.17,9953.48,7277.28,15,11,8,6,11015698,1057.31,46051.3,53.3271
2.03,0.3,2.88,0.9,9953.48,7379.84,13,6,7,4,3179520,4491.73,435706,43.5676
2.64,1.15,5.1,3.3,9953.48,9748.48,14,9,8,5,6850694,1828.19,128194,48.8808
1.82,1.3,1.73,2.64,9953.48,7960.32,13,8,7,5,5648858,2203.53,146981,48.2869
5.03,3.72,3.22,1.56,9953.48,8595.04,15,10,8,4,4906055,3634.56,358614,44.4132
3.47,0.26,3.86,3.42,9953.48,9357.76,14,7,8,5,6510898,2087.25,143686,48.3854
3.33,3.01,4.87,1.09,9953.48,7835.2,14,9,8,4,4655766,3646.42,359579,44.4015
1.52,3.82,1.22,0.5,9953.48,8744.96,12,8,6,3,1673784,7111.37,626940,41.9872
2.82,3.96,2.29,2.25,9953.48,7550.08,14,10,7,5,6083395,2152.43,142464,48.4225
0.2,3.68,1.42,3.46,9953.48,9113.6,10,10,7,5,5948157,2263.59,158132,47.9693
1.75,4.73,0.36,2.89,9953.48,8110.72,13,10,5,5,4900844,3938.77,337178,44.6809
0.55,5.39,4.06,0.6,9953.48,9903.36,11,10,7,3,2731091,6734.68,572382,42.3826
4.48,0.82,0.13,4.61,9953.48,5744.64,15,8,5,6,8266072,3687.52,258655,45.8323
3.37,4.32,5.41,4.08,9953.48,7278.24,15,11,8,6,11015698,1057.31,46051.3,53.3271
2.77,4.78,3.08,3.84,9953.48,9835.84,14,11,8,5,7292511,1814.7,126951,48.9231
3.43,2.45,0.61,0.42,9953.48,8887.04,12,7,5,3,1069532,7771.59,777867,41.0504
3.14,2.9,2.15,2.25,9953.48,7652.48,14,9,7,5,5873010,2151.35,143568,48.3889
1.35,3.29,3.74,5.45,9953.48,8003.2,13,10,8,6,10706073,1052.29,46501.1,53.2849
0.86,3.71,4.54,2.12,9953.48,7251.2,12,10,8,5,6986620,1836.39,128008,48.8871
4.92,4.71,0.26,3.67,9953.48,9944.32,14,9,5,5,4728748,3900.61,338042,44.6698
1.71,0.01,4.62,0.01,9953.48,5793.33,11,3,7,0,1580405,14707.8,1.06544e+06,39.6842
0.02,5.32,0.41,2.96,9953.48,8463.36,8,10,5,5,4764422,4875.98,658770,41.7722
3.94,3.52,0.89,2.62,9953.48,8215.68,14,9,6,5,5179067,2757.68,197076,47.0132
4.8,1.23,3.86,3.36,9953.48,9640.96,14,8,8,5,6664831,1857.87,131533,48.7692
4.93,3.74,2,3.08,9953.48,9471.04,14,9,7,5,5873010,2151.35,143568,48.3889
0.91,2.43,0.44,5.45,9953.48,7162.24,13,9,6,6,8824061,1994.5,116678,49.2896
0.66,0.22,0.39,0.59,9953.48,9605.12,9,5,4,3,547492,10076.2,1.27012e+06,38.9211
1.98,3.66,2.27,0.97,9953.48,9812.48,12,9,6,4,2909680,4138.29,429967,43.6251
2.25,4.84,3.2,4.93,9953.48,7378.24,14,10,8,6,10744362,1048.01,46398.4,53.2945
1.91,0.32,4.95,2.31,9953.48,7715.2,13,7,8,5,6472609,2117.75,143952,48.3773
1.11,3.68,3.4,2.06,9953.48,8242.56,13,10,7,5,6045106,2180.43,142726,48.4145
0.49,0.54,0.59,2.25,9953.48,6494.72,11,7,6,5,4731928,2795.45,216432,46.6063
2.03,1.78,3.99,3.31,9953.48,9407.36,13,9,8,5,6812405,1850.69,128419,48.8732
2.47,2.79,4.19,3.18,9953.48,9530.24,13,9,8,5,6812405,1850.69,128419,48.8732
1.41,3.71,0.32,1.48,9953.48,9633.28,11,8,5,4,2240614,5885.91,571875,42.3865
0.76,1.46,3.28,4.98,9953.48,7249.92,12,9,8,6,10459518,1087.52,48201,53.1289
0.75,4.48,4.74,4.1,9953.48,6960,13,11,8,6,10937505,1055.31,46234.9,53.3098
1.58,1.07,4.65,0.26,9953.48,8391.68,11,7,7,3,2180910,6747.37,589254,42.2565
1.79,1.41,5.04,0.26,9953.48,9192.96,11,7,7,3,2180910,6747.37,589254,42.2565
0.8,0.51,5.17,0.9,9953.48,9707.52,11,7,7,4,3230943,3840.35,393560,44.0094
0.58,4.31,2.81,2.85,9953.48,9414.4,11,10,7,5,5976052,2231.55,146603,48.2981
5.24,1.06,4.29,1.1,9953.48,9608.96,14,8,7,4,3492219,3807.64,377636,44.1888
2.48,3.74,0.6,2.43,9953.48,6842.88,13,10,6,5,5351163,2791.67,196261,47.0312
4.35,4.69,5.48,2.65,9953.48,8972.48,14,10,8,5,7061079,1818.39,127171,48.9156
0.62,2.87,0.33,5.09,9953.48,6334.72,12,10,6,6,8998276,1943.57,116722,49.288
4.84,3.91,3.86,1.03,9953.48,9327.36,14,9,7,4,3678082,3793.02,374187,44.2286
4.74,1.16,5.3,5.51,9953.48,8728.64,15,9,8,6,10573881,1084.94,47239.8,53.2164
0.55,3.94,0.57,2.04,9953.48,5920,12,10,6,5,5314993,2855.67,196990,47.0151
1.36,4.42,3.46,5.13,9953.48,7677.44,13,10,8,6,10706073,1052.29,46501.1,53.2849
4.53,4.7,4.45,1.49,9953.48,9128,14,10,8,4,4866151,3618.56,358696,44.4122
2.03,0.71,4.49,3.77,9953.48,6587.84,14,8,8,6,10348114,1211.03,50879.3,52.8941
0.26,5.2,1.83,4.01,9953.48,6379.52,11,11,7,6,9890767,1507.66,64790.2,51.8444
0.14,5.47,5.06,2.71,9953.48,8912.64,10,10,8,5,6925841,1984.94,143168,48.401
3.01,1.15,0.42,0.21,9953.48,9935.66,18,12,8,0,4142442,11113.8,506258,42.9158
3.16,2.53,2.67,2.68,9953.48,8971.52,14,9,7,5,5873010,2151.35,143568,48.3889
0.04,0.49,5.35,2.61,9953.48,8668.16,8,7,8,5,6336187,3114.6,466986,43.2665
5.1,0.68,1.85,3.11,9953.48,9123.2,14,7,7,5,5533214,2570.02,159209,47.9398
0.41,4.06,1.3,0.41,9953.48,8309.76,10,8,6,3,1613005,7058.37,642414,41.8813
0.58,5.14,4.79,1.24,9953.48,8337.92,11,10,8,4,4758808,3698.56,362301,44.3688
3.31,2.15,1.56,5.38,9953.48,7762.88,14,9,7,6,9556293,1450.66,62110.9,52.0278
4.14,1.67,0.88,2.92,9953.48,8769.92,14,8,6,5,4993204,2760.87,200527,46.9378
4.24,3.34,4.31,5.54,9953.48,8375.04,15,10,8,6,10784266,1053.47,46324.6,53.3014
0.39,0.47,1.87,2.64,9953.48,7902.72,11,7,7,5,5425871,2550.02,163559,47.8228
2.92,5.4,1.3,3.31,9953.48,8894.72,14,10,7,5,6083395,2152.43,142464,48.4225
2.01,0.22,0.86,2.31,9953.48,7071.36,13,6,6,5,4680505,3227.19,258439,45.8359
1.98,2.18,1.84,3.24,9953.48,9204.48,13,9,7,5,5834721,2173.85,143859,48.3801
4.44,1.2,4.16,5.19,9953.48,7822.72,15,9,8,6,10573881,1084.94,47239.8,53.2164
5.12,2.46,2.78,3.38,9953.48,8742.4,15,10,8,5,7100983,1822.04,127144,48.9165
1.87,2.64,3.36,2.43,9953.48,9212.8,13,9,7,5,5834721,2173.85,143859,48.3801
2.74,2.42,4.32,1.62,9953.48,9554.56,14,9,8,4,4655766,3646.42,359579,44.4015
1.73,0.68,3.14,0.62,9953.48,9212.16,12,7,7,3,2213794,6701.87,585656,42.2831
4.11,2.63,3.32,0.68,9953.48,9906.56,13,9,7,3,2589760,6713.49,569651,42.4034
4.04,3.84,4.3,0.98,9953.48,9658.88,13,9,7,4,3639793,3819.02,374368,44.2265
3.76,2.41,0.99,3.41,9953.48,9868.8,13,9,6,5,5140778,2741.68,197256,47.0092
4.06,4.48,3.73,4.98,9953.48,7647.68,15,10,8,6,10784266,1053.47,46324.6,53.3014
0.19,5.07,5.24,0.68,9953.48,8999.68,10,10,8,3,3680880,6409.49,569187,42.4069
5.05,0.09,2.84,0.87,9953.48,7001.92,14,5,7,4,3130025,5241.19,552546,42.5358
0.45,4.67,3.06,4.83,9953.48,7168,12,10,8,6,10669903,1069.06,47328.4,53.2083
0.68,2.72,4.55,4.64,9953.48,7516.16,12,10,8,6,10669903,1069.06,47328.4,53.2083
4.83,0.36,4.48,1.54,9953.48,9124.8,14,7,8,4,4315970,3673.31,374786,44.2217
3.74,3.08,0.78,1.16,9953.48,9762.56,13,8,5,4,2309668,5805.91,568140,42.4149
0.68,0.9,0.53,4.29,9953.48,5752.32,13,9,6,6,8824061,1994.5,116678,49.2896
2.66,0.94,3.42,0.43,9953.48,8327.68,12,7,7,3,2213794,6701.87,585656,42.2831
5.43,2.67,3.31,1.82,9953.48,9919.84,15,9,8,4,4695670,3662.42,359512,44.4024
5.15,1,2,0.2,9953.48,9877.56,17,10,9,0,4848566,11003.5,502193,42.9508
5.51,2.63,0.33,1.63,9953.48,9727.36,13,8,5,4,2309668,5805.91,568140,42.4149
2.22,1.26,2.04,3.3,9953.48,9634.56,13,8,7,5,5648858,2203.53,146981,48.2869
1.68,4.94,3.27,3.45,9953.48,9479.68,13,10,8,5,7022790,1846.29,127367,48.9089
2.72,1.56,4.93,4.38,9953.48,7495.68,14,9,8,6,10533977,1072.94,47299.2,53.211
2.58,2.65,1.1,5.12,9953.48,6791.04,14,10,7,6,9766678,1504.37,61128.9,52.097
5.52,3.69,0.89,2.14,9953.48,6766.08,15,10,6,5,5429356,2799.67,196060,47.0356
4,2.14,3.04,3,9953.48,9932.8,14,9,7,5,5873010,2151.35,143568,48.3889
5.37,4.63,3.32,2.98,9953.48,8481.44,15,10,8,5,7100983,1822.04,127144,48.9165
2.56,2.8,0.7,1.42,9953.48,9564.16,13,9,5,4,2495531,5748.36,564918,42.4396
1.97,3.17,4.81,3.37,9953.48,9896.32,13,10,8,5,7022790,1846.29,127367,48.9089
2.08,2.74,5.33,3.83,9953.48,9625.6,14,10,9,5,8285040,1800.38,122984,49.061
1.12,3.7,1.79,0.82,9953.48,8115.2,12,9,6,4,2909680,4138.29,429967,43.6251
3.01,1.34,0.51,4.38,9953.48,5968.96,14,9,6,6,8862350,1978.5,116592,49.2928
5.12,3.67,4.29,0.61,9953.48,7994.88,14,9,7,4,3678082,3793.02,374187,44.2286
2.6,0.19,3.21,1.56,9953.48,8505.6,14,6,8,4,4195493,4736.91,421460,43.7119
4.63,2.91,4.84,1.3,9953.48,8696,14,9,8,4,4655766,3646.42,359579,44.4015
3.09,3.33,1.49,1.16,9953.48,8853.12,13,9,6,4,2945850,4082.29,429074,43.6342
3.49,0.36,5.33,4.95,9953.48,8222.24,15,7,8,6,10234085,1431.88,62509.5,52
3.58,4.98,1.91,3.38,9953.48,9630.08,14,10,7,5,6083395,2152.43,142464,48.4225
0.82,3.02,0.66,3.34,9953.48,9070.08,12,9,6,5,5104608,2805.68,197929,46.9944
0.44,0.87,5.32,5.44,9953.48,8796.16,12,8,8,6,10273655,1235.03,51833.5,52.8134
5.05,0.3,3.69,0.34,9953.48,7501.44,13,6,7,3,2129487,7027,630193,41.9648
4.26,2.69,0.26,2.41,9953.48,6825.6,14,9,5,5,4728748,3900.61,338042,44.6698
0.26,4.1,4.47,1.09,9953.48,9699.84,10,10,7,4,3753229,3832.68,389445,44.055
1.8,5.2,5.03,3.56,9953.48,8968.96,14,11,9,5,8516472,1802.02,122788,49.0679
1.57,1.04,3.72,5.4,9953.48,8067.2,13,8,8,6,10309825,1191.03,50958.4,52.8873
3.11,1.58,0.22,4.24,9953.48,5697.12,15,9,5,6,8451935,3674.29,255439,45.8866
4.01,4.77,1,4.26,9953.48,5755.68,15,11,7,6,10038014,1513.66,60856.9,52.1164
2.97,2.4,3.49,5.43,9953.48,8056.64,14,9,8,6,10533977,1072.94,47299.2,53.211
0.52,1.95,0.13,5.42,9953.48,6648.32,12,9,5,6,8337572,3663.07,256207,45.8736
3.62,5.28,5.42,3.89,9953.48,9750.08,15,11,9,5,8556376,1798.02,122785,49.068
5.21,1.2,3.11,0.77,9953.48,7119.68,14,8,7,4,3492219,3807.64,377636,44.1888
2.25,1.46,0.55,0.87,9953.48,6707.84,13,8,5,4,2309668,5805.91,568140,42.4149
0.12,4.82,4.19,3.8,9953.48,6375.68,11,11,8,6,10868451,1129.3,49816.4,52.9858
3.05,3.71,2.75,0.11,9953.48,9030.29,13,9,7,0,2278535,11054.1,522707,42.7769
5.02,2.1,2.52,0.31,9953.48,9096.96,13,8,6,3,1709954,7112.62,626140,41.9928
2.58,3.2,5.51,2.07,9953.48,7552.64,14,10,8,5,7061079,1818.39,127171,48.9156
3.78,1.5,2.54,0.28,9953.48,9515.52,12,7,6,3,1519851,7066.92,638649,41.9069
5.28,3.7,4.85,4.99,9953.48,8151.04,15,10,8,6,10784266,1053.47,46324.6,53.3014
2.62,3.31,3.86,4.64,9953.48,7235.2,14,10,8,6,10744362,1048.01,46398.4,53.2945
4.71,0.44,1.61,4.19,9953.48,6239.84,15,8,7,6,9410334,1476.87,65473.9,51.7988
3.29,1.5,4.67,3,9953.48,9408.32,14,8,8,5,6664831,1857.87,131533,48.7692
1.69,2.19,2.18,2.07,9953.48,7140.48,13,9,7,5,5834721,2173.85,143859,48.3801
1.8,4.12,1.06,1.76,9953.48,6417.92,13,10,6,5,5351163,2791.67,196261,47.0312
2.8,1.56,3.73,5.14,9953.48,7662.08,14,9,8,6,10533977,1072.94,47299.2,53.211
1.55,3.63,4.31,0.2,9953.48,9909.6,15,12,10,0,6687126,11022,500757,42.9632
3.15,5.03,1.35,0.22,9953.48,8060.16,12,9,6,2,1554251,12500.3,585884,42.2814
1.01,1.58,0.51,2.88,9953.48,8925.44,12,8,5,5,4468426,4159.57,341775,44.6221
1.29,4.36,2.58,4.92,9953.48,8320.64,13,10,7,6,9728389,1506.37,61297.4,52.0851
4.98,3.89,4.38,2.6,9953.48,8224.64,14,10,8,5,7061079,1818.39,127171,48.9156
1.8,3.74,0.94,4.08,9953.48,9854.72,14,10,7,5,6083395,2152.43,142464,48.4225
1.7,1.27,2.19,0.51,9953.48,9530.88,12,8,6,3,1673784,7111.37,626940,41.9872
4.1,3.05,5.18,4.62,9953.48,7839.04,15,10,8,6,10784266,1053.47,46324.6,53.3014
2.26,2.65,5.34,3.8,9953.48,9560.96,14,10,9,5,8285040,1800.38,122984,49.061
4.78,3.49,1.51,3.82,9953.48,9892.8,15,10,7,5,6123299,2156.18,142469,48.4223
1.84,4.22,0.88,1.04,9953.48,9180.16,12,9,5,4,2459361,5700.36,565464,42.4354
3.87,3.88,5.45,3.1,9953.48,9759.68,14,10,8,5,7061079,1818.39,127171,48.9156
2.74,1.65,5.42,4.85,9953.48,8251.52,14,9,8,6,10533977,1072.94,47299.2,53.211
3.66,4.68,4.62,3.42,9953.48,9727.68,15,11,8,5,7332415,1817.7,126931,48.9238
0.51,0.85,1.14,4.38,9953.48,6152.96,12,8,7,6,9295971,1426.38,66415.5,51.7368
1.74,3.91,4,2.23,9953.48,7226.88,13,10,8,5,7022790,1846.29,127367,48.9089
4.91,4.55,0.55,1.16,9953.48,8483.2,13,9,5,4,2495531,5748.36,564918,42.4396
2.67,2.24,2.09,4.96,9953.48,7878.08,14,9,7,6,9556293,1450.66,62110.9,52.0278
4.03,0.03,0.91,3.64,9953.48,9822.08,13,4,6,5,4539269,7037.02,705317,41.4757
3.02,4.11,5.11,4.77,9953.48,8123.52,14,10,8,6,10744362,1048.01,46398.4,53.2945
5.23,2.18,5.04,1.54,9953.48,9613.76,14,9,8,4,4655766,3646.42,359579,44.4015
3.62,5.08,3.88,0.62,9953.48,9934.08,13,10,7,3,2800145,6663.93,568531,42.412
2.61,1.55,2.73,1.82,9953.48,7003.2,14,9,7,5,5873010,2151.35,143568,48.3889
2.36,5.5,0.37,1.05,9953.48,7375.36,13,9,5,4,2495531,5748.36,564918,42.4396
4.13,3.3,3.01,3.76,9953.48,9730.08,15,10,8,5,7100983,1822.04,127144,48.9165
3.01,5.52,3.95,1.61,9953.48,9419.84,14,10,8,4,4866151,3618.56,358696,44.4122
1.16,0.06,5.03,0.18,9953.48,9780.06,13,6,9,0,4019907,10935.4,564575,42.4423
0.34,4.99,1.8,3.83,9953.48,6128,12,11,7,6,9923651,1459.66,61741.1,52.0538
3.23,5.54,4.08,3.45,9953.48,9612.48,14,11,8,5,7292511,1814.7,126951,48.9231
1.75,4.2,5.3,4.36,9953.48,7771.84,14,10,8,6,10744362,1048.01,46398.4,53.2945
4.42,1.41,1.24,2.38,9953.48,8277.12,14,8,6,5,4993204,2760.87,200527,46.9378
3.21,0.73,4.5,3.67,9953.48,6487.2,15,8,8,6,10388018,1206.53,50793.7,52.9014
4.46,4.15,4.91,0.37,9953.48,9406.72,13,9,7,3,2589760,6713.49,569651,42.4034
5.22,0.18,4.25,0.84,9953.48,8328.32,14,6,7,4,3217809,4459.73,435638,43.5682
4.4,3.84,4.95,5.5,9953.48,8728.32,15,10,8,6,10784266,1053.47,46324.6,53.3014
3.77,5.53,2.67,2.9,9953.48,9501.76,14,10,7,5,6083395,2152.43,142464,48.4225
2.11,4.8,1.78,2.71,9953.48,8122.24,13,10,7,5,6045106,2180.43,142726,48.4145
3.64,0.88,1.82,1.96,9953.48,6444.8,14,8,7,5,5687147,2181.03,146743,48.2939
1,2.71,3.09,1.78,9953.48,7567.36,13,9,7,5,5834721,2173.85,143859,48.3801
0.53,2.31,2.44,3.6,9953.48,8985.6,12,10,8,5,6986620,1836.39,128008,48.8871
1.68,4.2,4.27,1.25,9953.48,7951.36,13,10,8,4,4827862,3634.56,358782,44.4112
2.29,4.17,0.79,3.93,9953.48,9464.64,14,10,7,5,6083395,2152.43,142464,48.4225
2.08,5.51,1.38,5.06,9953.48,7013.76,14,11,7,6,9998110,1509.66,60890.8,52.114
5.14,2.91,2.23,5.4,9953.48,8267.84,15,10,7,6,9806582,1508.37,61087.8,52.0999
3.65,3.62,2.46,4.24,9953.48,6123.04,15,10,8,6,10784266,1053.47,46324.6,53.3014
0.88,5.09,1.59,5.44,9953.48,7906.56,13,10,7,6,9728389,1506.37,61297.4,52.0851
1.03,4.5,0.25,2.61,9953.48,7077.12,12,10,5,5,4864674,4002.77,337561,44.676
2.23,2.21,1.15,3.81,9953.48,9617.6,14,9,7,5,5873010,2151.35,143568,48.3889
0.53,3.18,2.75,4.63,9953.48,6624,12,10,8,6,10669903,1069.06,47328.4,53.2083
0.38,1.76,2.58,5.18,9953.48,8445.44,12,9,7,6,9481834,1400.66,62947.1,51.9697
2.61,4.3,0.72,3.16,9953.48,9214.08,13,9,6,5,5140778,2741.68,197256,47.0092
1.43,3.45,0.82,4.32,9953.48,5796.48,13,10,7,6,9728389,1506.37,61297.4,52.0851
4.97,4.57,0.21,3.15,9953.48,8640.32,14,9,5,5,4728748,3900.61,338042,44.6698
1.83,4.53,1.52,2.98,9953.48,9912.96,13,10,6,5,5351163,2791.67,196261,47.0312
1.58,0.17,2.19,4.02,9953.48,9578.88,14,7,8,5,6510898,2087.25,143686,48.3854
3.15,5.34,3.07,1.03,9953.48,8931.2,13,9,7,4,3639793,3819.02,374368,44.2265
0.14,1.89,0.48,1.58,9953.48,9548.8,9,8,5,4,2190586,5885.91,644779,41.8654
2.96,0.28,4.52,3.68,9953.48,6416.64,15,7,8,6,10234085,1431.88,62509.5,52
3.33,0.45,4.78,0.08,9953.48,9929.34,12,6,7,0,1782092,11055,584446,42.2921
1.29,3.42,5.3,4.88,9953.48,8231.04,13,10,8,6,10706073,1052.29,46501.1,53.2849
1.99,4.23,4.84,3.82,9953.48,6724.16,14,11,8,6,10975794,1053.31,46117.8,53.3208
1.83,4.61,4.02,3.22,9953.48,9360,13,10,8,5,7022790,1846.29,127367,48.9089
2.82,5.25,4.52,0.12,9953.48,8696.89,13,10,8,0,3466604,11132.3,506766,42.9114
4.54,0.41,1.14,2.99,9953.48,9023.36,14,7,6,5,4839271,2784.45,212416,46.6876
1.37,4.55,5.36,4.48,9953.48,7710.72,13,11,8,6,10937505,1055.31,46234.9,53.3098
2.73,4.92,4.45,3.08,9953.48,9390.72,13,10,8,5,7022790,1846.29,127367,48.9089
5.27,1.39,3.98,0.51,9953.48,9302.4,13,8,7,3,2403897,6724.85,572791,42.3795
2.8,3.18,3.11,2.19,9953.48,8573.44,14,9,7,5,5873010,2151.35,143568,48.3889
0.03,5.18,1.2,2.14,9953.48,7564.8,8,10,6,5,5214741,3752.39,521984,42.7829
1.8,0.83,1.81,4.53,9953.48,6974.72,14,8,7,6,9370430,1472.87,65526.8,51.7953
4.44,4.56,3.4,2.71,9953.48,9757.44,14,10,7,5,6083395,2152.43,142464,48.4225
2.07,3.36,3.24,2.93,9953.48,9880.96,13,10,7,5,6045106,2180.43,142726,48.4145
3.95,1,3.31,2.97,9953.48,8415.68,14,8,8,5,6664831,1857.87,131533,48.7692
4.92,3.8,5.01,2.21,9953.48,7735.04,14,10,8,5,7061079,1818.39,127171,48.9156
5.02,0.5,4.02,0.88,9953.48,8393.6,14,7,7,4,3338286,3755.94,389543,44.0539
4.57,3.21,3.15,1.9,9953.48,7600.8,15,10,7,5,6123299,2156.18,142469,48.4223
0.89,1.52,2.11,0.64,9953.48,8295.68,12,8,7,3,2367727,6723.6,573371,42.3751
4.53,3.12,0.53,0.77,9953.48,9567.36,13,9,5,3,1445498,7827.34,761868,41.1407
3.98,3.12,3.63,0.59,9953.48,9603.84,13,9,7,3,2589760,6713.49,569651,42.4034
1.55,0.23,3.37,0.2,9953.48,9719.6,16,9,10,0,6038712,11005.6,502025,42.9522
5.29,1.78,5.12,1.66,9953.48,6561.44,15,9,8,5,6890598,1831.19,128181,48.8813
4.2,1.04,5.01,3.07,9953.48,9519.36,14,8,8,5,6664831,1857.87,131533,48.7692
2.15,3.51,3.5,4.57,9953.48,6989.76,14,10,8,6,10744362,1048.01,46398.4,53.2945
4.03,1.04,2.55,0.18,9953.48,9931.58,15,9,8,0,3334412,11096.1,507534,42.9048
1.56,2.09,3.48,2.9,9953.48,8355.84,13,9,8,5,6812405,1850.69,128419,48.8732
3.95,2.28,5.32,3.21,9953.48,9944.8,15,9,8,5,6890598,1831.19,128181,48.8813
2.73,1.61,0.12,0.07,9953.48,9887.05,10,6,3,0,266079,15018.4,1.07254e+06,39.6553
1.39,3.05,0.79,3.03,9953.48,8782.08,12,9,6,5,5104608,2805.68,197929,46.9944
3.69,1.6,2.37,3.74,9953.48,9341.6,15,9,8,5,6890598,1831.19,128181,48.8813
1.27,1.59,5.1,3.91,9953.48,7103.36,13,9,8,6,10495688,1072.94,47430.5,53.1989
4.85,4.89,0.79,2.61,9953.48,7744.32,14,10,6,5,5389452,2807.67,196109,47.0345
0.19,3.59,0.49,1.12,9953.48,7610.88,10,9,5,4,2398582,5828.36,580437,42.3219
4.96,3.49,2.75,3.18,9953.48,9934.08,14,10,7,5,6083395,2152.43,142464,48.4225
2.2,4.31,0.2,5.26,9953.48,6827.52,14,10,5,6,8622416,3713.28,254367,45.9049
3.85,0.94,0.75,3.14,9953.48,8571.2,14,8,6,5,4993204,2760.87,200527,46.9378
2.16,2.23,0.38,0.87,9953.48,6400,13,8,5,4,2309668,5805.91,568140,42.4149
5.02,1.58,3.45,3.13,9953.48,8661.44,15,9,8,5,6890598,1831.19,128181,48.8813
5.27,3.14,1.36,3.46,9953.48,9366.88,15,9,7,5,5912914,2154.35,143588,48.3883
5.44,1.74,4.95,5.03,9953.48,8217.6,15,9,8,6,10573881,1084.94,47239.8,53.2164
3.52,2.08,1.24,2.08,9953.48,7444.48,14,9,6,5,5179067,2757.68,197076,47.0132
1.84,1.02,0.32,4.18,9953.48,9797.12,14,8,6,5,4993204,2760.87,200527,46.9378
0.42,3.5,4.95,2.08,9953.48,7349.76,11,10,8,5,6953736,1908.39,131109,48.7832
1.09,1.92,0.97,4.74,9953.48,6408.32,13,9,7,6,9518004,1452.66,62307.9,52.0141
0.52,1.78,2,2.44,9953.48,7633.92,11,9,7,5,5765667,2241.35,147796,48.2629
2.58,4.47,0.87,2.07,9953.48,6675.84,14,10,6,5,5389452,2807.67,196109,47.0345
0.51,0.14,0.27,5.14,9953.48,6721.28,12,6,5,6,7877299,4194.33,316971,44.9493
3.52,0.1,1.28,1.04,9953.48,7516.16,13,5,6,4,2397793,5795.16,606166,42.1336
2.93,3.72,1.26,0.18,9953.48,9870.46,15,11,7,0,2798545,11059,521217,42.7893
3.36,3.48,0.68,4.86,9953.48,6922.24,14,10,6,6,9072735,1920.08,115747,49.3244
3.38,1.89,2.69,5.23,9953.48,8702.08,14,9,7,6,9556293,1450.66,62110.9,52.0278
1.6,3.38,4.51,2.16,9953.48,7267.84,13,10,8,5,7022790,1846.29,127367,48.9089
1.75,1.71,4.34,4.17,9953.48,6985.92,14,9,8,6,10533977,1072.94,47299.2,53.211
4.7,4.44,0.57,3.86,9953.48,9791.36,14,10,6,5,5389452,2807.67,196109,47.0345
4.26,4.84,3.84,2.13,9953.48,7084.16,14,10,8,5,7061079,1818.39,127171,48.9156
1.52,4.67,1.63,0.73,9953.48,7718.4,12,9,6,4,2909680,4138.29,429967,43.6251
1.19,2.72,3.28,0.86,9953.48,7729.92,12,9,7,4,3603623,3803.02,375040,44.2187
2.26,4.63,1.27,5.31,9953.48,7402.88,14,10,7,6,9766678,1504.37,61128.9,52.097
3.22,4.21,0.55,0.76,9953.48,9762.56,13,9,5,3,1445498,7827.34,761868,41.1407
2.78,0.58,1.68,1.89,9953.48,9847.68,14,8,7,4,3492219,3807.64,377636,44.1888
2.94,1.21,3.41,1.64,9953.48,9176.96,14,8,8,4,4469903,3775.06,363192,44.3581
3.01,0.27,3.06,3.4,9953.48,8902.72,14,7,8,5,6510898,2087.25,143686,48.3854
1.76,2.18,3.48,2,9953.48,8330.24,13,9,7,5,5834721,2173.85,143859,48.3801
2.84,2.8,0.6,3.4,9953.48,9090.56,13,9,6,5,5140778,2741.68,197256,47.0092
1.18,0.64,3.53,2.3,9953.48,9131.52,12,7,7,5,5458755,2566.02,159913,47.9207
1.03,1.58,3.29,5.39,9953.48,7674.24,13,9,8,6,10495688,1072.94,47430.5,53.1989
4.74,4,0.73,0.43,9953.48,9167.36,12,8,5,3,1223465,7677.52,765288,41.1212
0.21,2.12,2.44,5.35,9953.48,8573.44,11,9,7,6,9448950,1448.66,66054.3,51.7605
3.96,0.21,3.07,1.14,9953.48,8496.64,13,6,7,4,3179520,4491.73,435706,43.5676
3.35,3.54,4.96,0.73,9953.48,9189.76,13,9,7,4,3639793,3819.02,374368,44.2265
2.54,0.41,3.22,3.76,9953.48,9850.24,14,7,8,5,6510898,2087.25,143686,48.3854
5.15,3.38,5.07,1.47,9953.48,9647.04,14,9,8,4,4655766,3646.42,359579,44.4015
