c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
1.17,1.02,5.49,1377.89,1113.6,7,8,8,195180,299.238,14.074,71.3001
5.09,1.02,0.05,1377.89,1276.16,7,7,4,22604,1382.76,24.6854,68.8599
4.33,4.49,3.85,1377.89,1206.08,9,9,8,268808,156.755,8.57063,73.4542
5.24,4.6,4.38,1377.89,1317.12,9,9,8,268808,156.755,8.57063,73.4542
1.97,0.46,0.49,1377.89,1224.96,7,6,5,21454,1046.14,24.5903,68.8767
0.39,1.72,4.71,1377.89,872.96,7,9,8,227399,199.953,12.441,71.8358
3.96,0.17,1.2,1377.89,1295.36,7,6,6,41608,883.049,23.5494,69.0645
0.79,3.69,4.04,1377.89,1090.56,7,9,8,227399,199.953,12.441,71.8358
1.58,2.99,3.32,1377.89,1333.76,8,9,7,142128,216.865,11.6848,72.1081
3.49,1.6,5.02,1377.89,1070.72,8,9,8,246221,150.868,10.1725,72.71
3.65,0.21,3.97,1377.89,1357.44,8,7,7,93208,457.513,16.5084,70.6073
0.39,0.71,0.47,1377.89,1044.48,5,7,5,18769,919.28,29.0146,68.1582
0.8,2.42,0.07,1377.89,967.68,6,8,4,35227,1496.82,25.1024,68.7872
0.69,0.26,3.11,1377.89,1239.04,6,6,7,65581,824.421,24.9076,68.821
4.62,4.33,3.02,1377.89,1088.64,9,9,8,268808,156.755,8.57063,73.4542
1.5,2.1,0.48,1377.89,1221.12,7,8,5,42882,736.487,18.886,70.0229
4.98,3.36,3.43,1377.89,1028.48,9,9,8,268808,156.755,8.57063,73.4542
3.3,4.72,3.75,1377.89,1189.76,9,9,8,268808,156.755,8.57063,73.4542
1.8,0.9,3.14,1377.89,1264.64,7,8,7,91087,346.25,15.5304,70.8725
4.03,2.59,1.9,1377.89,1075.84,8,9,7,142128,216.865,11.6848,72.1081
4.52,3.06,2.19,1377.89,1241.6,8,9,7,142128,216.865,11.6848,72.1081
0.26,2.44,2.82,1377.89,1100.8,6,9,7,119228,342.007,17.4412,70.3685
1.57,4.84,1.19,1377.89,1125.12,7,9,7,123306,263.87,13.926,71.3461
3.09,2.15,2.24,1377.89,1321.6,8,8,7,109909,287.267,13.2572,71.5598
0.88,2.86,3.16,1377.89,1287.68,7,9,7,123306,263.87,13.926,71.3461
4.48,3.82,4.78,1377.89,1244.16,9,9,8,268808,156.755,8.57063,73.4542
1.78,3.4,3.81,1377.89,1036.8,8,9,8,246221,150.868,10.1725,72.71
0.7,3.23,4.83,1377.89,1121.28,7,9,8,227399,199.953,12.441,71.8358
2.19,0.41,4.26,1377.89,1335.68,8,8,7,109909,287.267,13.2572,71.5598
4.23,4.07,1.2,1377.89,1098.88,8,9,7,142128,216.865,11.6848,72.1081
1.92,4.53,4.56,1377.89,1286.4,8,9,8,246221,150.868,10.1725,72.71
0.13,1.76,4.11,1377.89,1310.72,6,9,7,119228,342.007,17.4412,70.3685
4.97,3.39,3.54,1377.89,1046.08,9,9,8,268808,156.755,8.57063,73.4542
5.28,1.65,0.45,1377.89,1221.12,8,8,5,61704,678.696,16.6222,70.5774
1.04,1.21,3.7,1377.89,1235.2,7,9,7,123306,263.87,13.926,71.3461
0.85,4.14,1.82,1377.89,1104.64,7,9,7,123306,263.87,13.926,71.3461
1.14,1.24,2.05,1377.89,988.16,7,8,7,91087,346.25,15.5304,70.8725
