,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
14779,1.59,2.53,0.24,1.8e-06,1.3119e-06,32,32,26,27587426,9.53674e-06,1.12498e-12,144.918
14780,4.94,0.14,2.16,1.8e-06,1.62005e-06,32,26,31,28805532,1.00136e-05,2.42147e-12,141.588
14781,4.65,4.15,0.91,1.8e-06,1.63972e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
14782,1.85,0.3,3.86,1.8e-06,1.48475e-06,32,27,32,29077153,9.53674e-06,1.76993e-12,142.949
14783,3.93,1.55,1.51,1.8e-06,1.13904e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14784,2.75,2.41,2.82,1.8e-06,1.79589e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14785,3.73,2.27,3,1.8e-06,1.20819e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14786,2.75,3.33,0.22,1.8e-06,1.40011e-06,32,32,26,27587426,9.53674e-06,1.12498e-12,144.918
14787,4.75,5.14,4.51,1.8e-06,1.43349e-06,32,32,31,29471368,5.72205e-06,5.55341e-13,147.983
14788,2.19,2.06,5.52,1.8e-06,1.69218e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14789,2.37,2.27,3.87,1.8e-06,1.33455e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14790,1.62,1.27,2.09,1.8e-06,1.24454e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14791,4.56,0.62,0.39,1.8e-06,1.08957e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
14792,1.46,0.95,4.85,1.8e-06,1.2821e-06,32,29,32,29459226,5.72205e-06,5.65768e-13,147.903
14793,1.69,4.63,4.85,1.8e-06,1.23084e-06,32,32,31,29471368,5.72205e-06,5.55341e-13,147.983
14794,0.8,1.68,4.28,1.8e-06,1.26839e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14795,2.04,2.94,0.42,1.8e-06,1.27316e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
14796,2.69,2.98,0.09,1.8e-06,1.20223e-06,32,32,25,26564273,1.19209e-05,1.86384e-12,142.725
14797,2.29,1.67,3.76,1.8e-06,1.23203e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14798,2.44,0.72,2.68,1.8e-06,1.50919e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14799,1.04,3.74,3.66,1.8e-06,1.38044e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14800,3.57,0.37,4.21,1.8e-06,1.16944e-06,32,28,32,29350037,6.67572e-06,8.4005e-13,146.186
14801,0.34,0.61,1.85,1.8e-06,9.75132e-07,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14802,0.74,5.21,3.3,1.8e-06,1.45197e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14803,1.6,3.65,5.01,1.8e-06,1.72496e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14804,2.1,4.06,0.54,1.8e-06,1.63913e-06,32,32,27,28613280,8.10623e-06,7.67065e-13,146.581
14805,1.34,3.53,1.89,1.8e-06,1.4019e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14806,4.67,3.68,3.42,1.8e-06,1.53244e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14807,4.66,4.08,0.14,1.8e-06,1.29819e-06,32,32,26,27587426,9.53674e-06,1.12498e-12,144.918
14808,4.08,1.93,5.23,1.8e-06,1.72019e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14809,3.24,3.82,2.22,1.8e-06,1.70708e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14810,3.61,4.5,0.18,1.8e-06,1.43826e-06,32,32,26,27587426,9.53674e-06,1.12498e-12,144.918
14811,3.95,2.86,2.31,1.8e-06,1.67787e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
14812,0.51,3.97,4.46,1.8e-06,1.56701e-06,32,32,30,29471257,5.72205e-06,5.55341e-13,147.983
14813,1.66,4.15,0.68,1.8e-06,1.24216e-06,32,32,28,29266053,6.19888e-06,5.95674e-13,147.679
14814,0.64,1.18,2.41,1.8e-06,1.32799e-06,32,32,29,29455510,5.72205e-06,5.56559e-13,147.974
