c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
4.84,2.16,2.67,0.000357,0.000200539,29,26,24,54009261,5.91278e-05,2.63293e-10,126.865
3.27,5.06,2.94,0.000357,0.000224285,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
4.33,4.49,3.85,0.000357,0.0002775,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
4.98,3.36,3.43,0.000357,0.000265369,29,26,24,54009261,5.91278e-05,2.63293e-10,126.865
1.97,2.4,0.52,0.000357,0.000298042,27,26,21,45735945,0.000413895,1.64128e-08,108.917
2.4,0.24,1.32,0.000357,0.00035614,28,23,22,47460809,0.000246048,4.48818e-09,114.549
0.13,1.76,4.11,0.000357,0.0003125,23,25,24,53349625,8.7738e-05,4.81632e-10,124.242
3.09,2.15,2.24,0.000357,0.000344944,28,25,23,50884253,0.000108719,1.05115e-09,120.853
3.9,3.54,5.41,0.000357,0.000195827,29,27,25,57082669,2.86102e-05,6.69211e-11,132.814
1.3,1.8,4.22,0.000357,0.000317459,27,25,24,53556025,6.38962e-05,2.82085e-10,126.566
3.76,5.4,4.98,0.000357,0.000352325,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
3.74,2.69,5.01,0.000357,0.000353966,28,26,24,53957661,5.91278e-05,2.63531e-10,126.861
5.06,1.83,0.4,0.000357,0.000228062,29,26,21,45839145,0.000413895,1.64109e-08,108.918
0.51,2.27,2.84,0.000357,0.000211868,26,26,24,53854461,5.81741e-05,2.66873e-10,126.806
0.7,3.23,4.83,0.000357,0.000354767,25,26,24,53802861,6.19888e-05,2.75259e-10,126.672
3.17,0.9,1.03,0.000357,0.000312443,28,24,22,47810845,0.000227928,4.19746e-09,114.839
1.57,4.84,1.19,0.000357,0.000333443,27,27,22,48809353,0.000214577,4.10006e-09,114.941
0.85,4.14,1.82,0.000357,0.000260239,26,27,23,51481125,0.000112534,1.03055e-09,120.939
2,0.42,4.79,0.000357,0.000351257,27,23,24,52855953,0.000121117,6.48063e-10,122.953
1.58,2.99,3.32,0.000357,0.000254288,27,26,24,53906061,6.00815e-05,2.63875e-10,126.855
0.39,1.72,4.71,0.000357,0.000345917,25,25,24,53452825,6.81877e-05,2.93472e-10,126.394
5.09,1.02,0.05,0.000357,0.000231295,29,25,18,37318993,0.00330544,1.04668e-06,90.8712
4.62,4.33,3.02,0.000357,0.000221767,29,27,24,54359297,5.34058e-05,2.58615e-10,126.943
0.8,2.42,0.07,0.000357,0.000316467,26,26,18,37514229,0.00331783,1.0467e-06,90.8711
1.15,1.96,3.65,0.000357,0.000257072,27,26,24,53906061,6.00815e-05,2.63875e-10,126.855
1.97,0.46,0.49,0.000357,0.000302925,27,23,21,44685837,0.000442505,1.68008e-08,108.816
4.8,4.83,3.57,0.000357,0.000259323,29,27,24,54359297,5.34058e-05,2.58615e-10,126.943
3.65,0.21,3.97,0.000357,0.000300541,28,22,24,52557517,0.000252724,1.82268e-09,118.462
3.96,0.17,1.2,0.000357,0.000342026,28,22,22,47110773,0.000323296,5.66676e-09,113.536
0.82,5.06,1,0.000357,0.000289001,26,27,22,48757753,0.000214577,4.10454e-09,114.937
3.49,1.6,5.02,0.000357,0.000337467,28,26,24,53957661,5.91278e-05,2.63531e-10,126.861
4.13,4.71,2.9,0.000357,0.000216875,29,27,24,54359297,5.34058e-05,2.58615e-10,126.943
0.79,3.69,4.04,0.000357,0.000308914,26,26,24,53854461,5.81741e-05,2.66873e-10,126.806
3.51,3.19,4.82,0.000357,0.00034956,28,26,24,53957661,5.91278e-05,2.63531e-10,126.861
2.19,0.41,4.26,0.000357,0.000318413,27,23,24,52855953,0.000121117,6.48063e-10,122.953
0.69,0.26,3.11,0.000357,0.000226822,26,23,24,52804353,0.000119209,6.51093e-10,122.933
4.98,4.65,3.7,0.000357,0.000266056,29,27,24,54359297,5.34058e-05,2.58615e-10,126.943
1.39,2.47,3.76,0.000357,0.000272484,27,26,24,53906061,6.00815e-05,2.63875e-10,126.855
5.31,0.18,1.08,0.000357,0.000312681,29,22,22,47162373,0.000323296,5.66637e-09,113.536
4.23,4.07,1.2,0.000357,0.000332088,28,27,22,48860953,0.000212669,4.10035e-09,114.941
1.86,4.68,0.9,0.000357,0.000262527,27,27,22,48809353,0.000214577,4.10006e-09,114.941
1.81,0.24,2.22,0.000357,0.000336494,27,22,23,49782545,0.000235558,2.59033e-09,116.936
2.92,3.48,2.6,0.000357,0.000349503,28,27,23,51584325,0.000112534,1.02805e-09,120.949
5.08,4.87,1.66,0.000357,0.000244637,29,27,23,51635925,0.000112534,1.02801e-09,120.949
4.09,1.27,1.81,0.000357,0.000267506,28,25,23,50884253,0.000108719,1.05115e-09,120.853
2.57,1.08,4.35,0.000357,0.000341225,27,24,24,53205989,8.10623e-05,3.55645e-10,125.559
0.57,3.53,3.49,0.000357,0.000271225,26,26,24,53854461,5.81741e-05,2.66873e-10,126.806
4.36,0.69,1.38,0.000357,0.000214729,29,24,23,50585817,0.000131607,1.12372e-09,120.563
0.39,0.71,0.47,0.000357,0.000278778,25,24,21,44932673,0.000423431,1.65191e-08,108.889
3.22,3.97,0.64,0.000357,0.00034893,28,27,21,46137581,0.000412941,1.64067e-08,108.919
3.86,3.76,2.7,0.000357,0.000197163,29,27,24,54359297,5.34058e-05,2.58615e-10,126.943
1.8,0.9,3.14,0.000357,0.000225983,27,25,24,53556025,6.38962e-05,2.82085e-10,126.566
3.26,5.35,3.02,0.000357,0.000231361,28,27,24,54307697,5.34058e-05,2.58861e-10,126.939
0.29,2.94,4.94,0.000357,0.000355225,24,26,24,53751261,6.96182e-05,3.16132e-10,126.071
0.26,2.44,2.82,0.000357,0.000213318,25,26,24,53802861,6.19888e-05,2.75259e-10,126.672
3.92,3.18,3.03,0.000357,0.000212936,29,27,24,54359297,5.34058e-05,2.58615e-10,126.943
0.72,4.45,0.26,0.000357,0.00029335,26,27,20,43311009,0.000826836,6.56093e-08,102.9
4.97,3.39,3.54,0.000357,0.000272532,29,26,24,54009261,5.91278e-05,2.63293e-10,126.865
4.52,3.06,2.19,0.000357,0.000322647,28,26,23,51234289,0.000112534,1.03249e-09,120.93
