,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
5627,1.51,2.92,1.77,0.995347,0.988047,26,22,17,172675673,0.453125,0.0171219,117.624
5628,2.14,2.52,4.61,0.995347,0.671719,26,22,19,203440665,0.125,0.00111311,129.494
5629,5.34,3.14,3.21,0.995347,0.921484,27,22,18,188352625,0.234375,0.0043358,123.589
5630,0.86,0.12,0.54,0.995347,0.673438,25,17,16,147183441,1.35938,0.0941103,110.223
5631,4.61,5.1,4.04,0.995347,0.602695,27,23,19,205698177,0.109375,0.00109354,129.571
5632,4.03,4.75,1.29,0.995347,0.80918,27,22,17,172970129,0.453125,0.0171222,117.624
5633,2.13,0.31,1.19,0.995347,0.689141,26,19,17,166786505,0.535156,0.0187825,117.222
5634,3.16,1.13,1.51,0.995347,0.920937,26,20,17,168749561,0.5,0.0174991,117.529
5635,1.98,5.05,3.78,0.995347,0.566875,26,23,19,205403721,0.113281,0.00109509,129.565
5636,3.15,2.96,4.53,0.995347,0.671055,27,22,19,203735121,0.125,0.00111149,129.5
5637,4.29,1.73,3.99,0.995347,0.623633,27,21,19,201772065,0.135742,0.0011926,129.195
5638,3.49,4.31,2.8,0.995347,0.84832,27,22,18,188352625,0.234375,0.0043358,123.589
5639,4.07,2.45,2.59,0.995347,0.816523,27,21,18,186389569,0.238281,0.00440884,123.516
5640,0.69,4.67,0.82,0.995347,0.9875,24,22,16,156704265,0.947266,0.0679936,111.635
5641,0.02,0.04,3.9,0.995347,0.5775,20,16,19,189895593,1.89062,0.120738,109.141
5642,4.34,0.51,1.59,0.995347,0.939453,27,19,17,167080961,0.53125,0.0187841,117.222
5643,2.71,4.83,2.84,0.995347,0.882109,26,22,18,188058169,0.234375,0.00433936,123.585
5644,1.33,4.15,5.27,0.995347,0.809219,25,22,19,203146209,0.125,0.00112736,129.439
5645,5.23,0.09,4.89,0.995347,0.72168,27,17,19,193919841,0.875,0.0275525,115.558
5646,3.9,4.36,0.68,0.995347,0.831484,27,22,16,157587633,0.953125,0.067923,111.639
5647,1.09,2.29,1.81,0.995347,0.993594,25,22,17,172381217,0.453125,0.0171416,117.619
5648,1.67,4.05,0.15,0.995347,0.739609,26,22,14,126955309,3.52344,1.06192,99.6986
5649,3.87,3.5,1.74,0.995347,0.994492,27,22,17,172970129,0.453125,0.0171222,117.624
5650,1.94,3.02,4.38,0.995347,0.657031,26,22,19,203440665,0.125,0.00111311,129.494
5651,3.12,4.16,4.87,0.995347,0.750937,27,22,19,203735121,0.125,0.00111149,129.5
5652,4.16,3.28,4.77,0.995347,0.715,27,22,19,203735121,0.125,0.00111149,129.5
5653,1.41,5.54,3.06,0.995347,0.960156,25,22,18,187763713,0.242188,0.00434813,123.576
5654,0.74,4.15,0.65,0.995347,0.802812,24,22,16,156704265,0.947266,0.0679936,111.635
5655,3.26,0.95,0.47,0.995347,0.601484,27,20,16,153661521,0.890625,0.0683318,111.613
5656,3.63,0.19,3.26,0.995347,0.938359,26,18,18,180205945,0.515625,0.0109516,119.565
5657,0.19,2.45,2,0.995347,0.588438,23,22,18,187174801,0.239258,0.00454569,123.383
5658,4.25,4.55,0.47,0.995347,0.557695,27,23,16,159550689,0.960938,0.0678927,111.641
5659,1.65,4.58,3.68,0.995347,0.544453,26,23,19,205403721,0.113281,0.00109509,129.565
5660,4.29,0.69,1.34,0.995347,0.773008,27,20,17,169044017,0.5,0.017499,117.529
5661,2.96,1.95,0.81,0.995347,0.955,26,21,16,155330121,0.931641,0.0679865,111.635
5662,0.08,2.12,5.46,0.995347,0.835,21,21,19,200005329,0.261719,0.0046757,123.261
5663,1.81,5,3.85,0.995347,0.573516,26,23,19,205403721,0.113281,0.00109509,129.565
5664,1.35,2.32,5.33,0.995347,0.832344,25,21,19,201183153,0.136719,0.00120867,129.136
5665,5.43,1.98,3.75,0.995347,0.54123,28,22,19,204029577,0.125,0.00111096,129.503
5666,4.77,0.89,5.11,0.995347,0.768633,27,20,19,199809009,0.171875,0.00149646,128.209
5667,2.43,4.6,2.53,0.995347,0.795234,26,22,18,188058169,0.234375,0.00433936,123.585
5668,3.75,4.7,1.27,0.995347,0.796523,27,22,17,172970129,0.453125,0.0171222,117.624
5669,2.51,3.01,4.92,0.995347,0.728672,26,22,19,203440665,0.125,0.00111311,129.494
5670,4.48,2.62,3.16,0.995347,0.97125,27,21,18,186389569,0.238281,0.00440884,123.516
5671,2.48,0.82,1.7,0.995347,0.971875,26,20,17,168749561,0.5,0.0174991,117.529
5672,1.42,2.86,0.87,0.995347,0.981563,25,22,16,156998721,0.955078,0.0679282,111.639
5673,1.07,2.6,3.92,0.995347,0.587969,25,22,19,203146209,0.125,0.00112736,129.439
5674,0.94,2.28,5.15,0.995347,0.800938,25,21,19,201183153,0.136719,0.00120867,129.136
5675,2.75,3.64,3.61,0.995347,0.575742,27,22,19,203735121,0.125,0.00111149,129.5
5676,2.48,4.12,3.15,0.995347,0.935625,26,22,18,188058169,0.234375,0.00433936,123.585
5677,5.33,3.53,1.16,0.995347,0.711133,27,22,17,172970129,0.453125,0.0171222,117.624
5678,3.18,0.45,2.02,0.995347,0.629922,27,19,18,182463457,0.335938,0.0059493,122.215
5679,1.55,3.68,0.02,0.995347,0.779219,25,22,11,84762422,32.3984,63.8644,81.9069
5680,2.61,1.01,5.19,0.995347,0.795391,26,20,19,199514553,0.171875,0.00149852,128.203
5681,1.47,0.95,1.68,0.995347,0.981719,25,20,17,168455105,0.492188,0.0175171,117.525
5682,0.12,3.12,0.17,0.995347,0.7925,22,22,14,125777485,3.55469,1.06305,99.694
5683,2.24,4.81,5.08,0.995347,0.802812,26,22,19,203440665,0.125,0.00111311,129.494
5684,1.11,2.32,0.56,0.995347,0.649844,25,22,16,156998721,0.955078,0.0679282,111.639
5685,3.95,4.44,3.98,0.995347,0.582305,27,23,19,205698177,0.109375,0.00109354,129.571
5686,3.4,2.91,0.95,0.995347,0.579219,27,22,17,172970129,0.453125,0.0171222,117.624
5687,1.67,0.79,4.08,0.995347,0.621797,26,20,19,199514553,0.171875,0.00149852,128.203
5688,2.41,0.51,5.18,0.995347,0.793828,26,19,19,197551497,0.25,0.00274968,125.567
5689,2.04,1.81,3.8,0.995347,0.604062,26,21,19,201477609,0.136719,0.00119381,129.19
5690,4.83,2.01,1.14,0.995347,0.714492,27,21,17,171007073,0.46875,0.0172114,117.601
