c0,c1,Requested_tolerance,estimated_error,l0,l1,Total_retrieve_size,MaxErr,MSE,PSNR
5.49,4.02,1.0152,0.674062,12,10,10035252,0.133401,0.000410897,53.9937
2.44,3.26,1.0152,0.9675,11,9,8414576,0.264094,0.00177291,47.6442
1.23,3.46,1.0152,0.58625,10,10,9325035,0.168592,0.00136684,48.7739
4.93,5.02,1.0152,0.935625,11,10,9679894,0.164651,0.000719574,51.5603
4.94,2.24,1.0152,0.86875,11,9,8414576,0.264094,0.00177291,47.6442
3.29,1.4,1.0152,0.905625,11,8,7193390,0.567064,0.00599177,42.3555
2.48,1.22,1.0152,0.92,10,8,6838531,0.52741,0.00665487,41.8997
3,3.73,1.0152,0.65375,11,10,9679894,0.164651,0.000719574,51.5603
5.11,4.17,1.0152,0.680938,12,10,10035252,0.133401,0.000410897,53.9937
4.8,3.71,1.0152,0.61375,12,10,10035252,0.133401,0.000410897,53.9937
4.82,2.56,1.0152,0.94125,11,9,8414576,0.264094,0.00177291,47.6442
4.57,3.19,1.0152,0.940313,12,9,8769934,0.269401,0.00145703,48.4964
0.75,1.8,1.0152,0.6375,9,9,7705432,0.328673,0.00817185,41.0079
2.23,3.8,1.0152,0.614375,11,10,9679894,0.164651,0.000719574,51.5603
5.39,4.22,1.0152,0.695937,12,10,10035252,0.133401,0.000410897,53.9937
4.66,4.46,1.0152,0.84875,11,10,9679894,0.164651,0.000719574,51.5603
1.95,0.99,1.0152,0.73875,10,8,6838531,0.52741,0.00665487,41.8997
3.82,2.89,1.0152,0.96125,11,9,8414576,0.264094,0.00177291,47.6442
1.47,2.35,1.0152,0.77125,10,9,8059717,0.326594,0.00240575,46.3186
2.64,5.38,1.0152,1.0025,10,10,9325035,0.168592,0.00136684,48.7739
1.49,1.99,1.0152,0.68375,10,9,8059717,0.326594,0.00240575,46.3186
3.91,0.78,1.0152,0.634375,11,8,7193390,0.567064,0.00599177,42.3555
2.66,1.37,1.0152,0.85125,11,8,7193390,0.567064,0.00599177,42.3555
0.06,2.01,1.0152,0.7425,5,9,6354406,2.79478,1.01465,20.0679
1.82,4.34,1.0152,0.77,10,10,9325035,0.168592,0.00136684,48.7739
4.29,1.2,1.0152,0.868125,11,8,7193390,0.567064,0.00599177,42.3555
4.42,3.54,1.0152,0.580625,12,10,10035252,0.133401,0.000410897,53.9937
1.99,0.75,1.0152,0.99875,10,7,5737208,1.05578,0.0213584,36.8354
1.62,1.7,1.0152,0.6275,10,9,8059717,0.326594,0.00240575,46.3186
5.28,0.91,1.0152,0.62,12,8,7548748,0.535814,0.00569089,42.5793
3.56,0.27,1.0152,0.7625,11,6,5094374,2.04954,0.0676599,31.8277
0.39,1.12,1.0152,0.755,8,8,6130320,0.678407,0.0229389,36.5253
2.01,0.63,1.0152,0.88125,10,7,5737208,1.05578,0.0213584,36.8354
2.79,1.7,1.0152,0.599375,11,9,8414576,0.264094,0.00177291,47.6442
1.44,2.71,1.0152,0.8575,10,9,8059717,0.326594,0.00240575,46.3186
3.16,1.93,1.0152,0.68,11,9,8414576,0.264094,0.00177291,47.6442
0.88,1.81,1.0152,0.6725,9,9,7705432,0.328673,0.00817185,41.0079
0.5,2.64,1.0152,0.91,8,9,7351506,0.546387,0.0186286,37.4293
4.61,0.67,1.0152,0.958125,11,7,6092067,0.993276,0.0207483,36.9612
0.48,2.3,1.0152,0.815,8,9,7351506,0.546387,0.0186286,37.4293
2.92,4.87,1.0152,0.79125,11,10,9679894,0.164651,0.000719574,51.5603
4.29,2.07,1.0152,0.785625,11,9,8414576,0.264094,0.00177291,47.6442
4.08,0.37,1.0152,0.995,11,6,5094374,2.04954,0.0676599,31.8277
1.46,2.6,1.0152,1.015,9,9,7705432,0.328673,0.00817185,41.0079
4.92,2.78,1.0152,1.0025,11,9,8414576,0.264094,0.00177291,47.6442
0.06,4.1,1.0152,0.7525,5,10,7619724,2.76803,1.01328,20.0738
5.16,0.89,1.0152,0.60625,12,8,7548748,0.535814,0.00569089,42.5793
5.5,4.2,1.0152,0.696875,12,10,10035252,0.133401,0.000410897,53.9937
2.36,3.6,1.0152,0.5975,11,10,9679894,0.164651,0.000719574,51.5603
4.03,1.1,1.0152,0.801875,11,8,7193390,0.567064,0.00599177,42.3555
4.16,4.93,1.0152,0.87625,11,10,9679894,0.164651,0.000719574,51.5603
1.85,2.44,1.0152,0.84125,10,9,8059717,0.326594,0.00240575,46.3186
0.37,5.2,1.0152,0.835,8,10,8616824,0.409134,0.0176195,37.6711
2.92,4.45,1.0152,0.73875,11,10,9679894,0.164651,0.000719574,51.5603
4.45,2.7,1.0152,0.953125,11,9,8414576,0.264094,0.00177291,47.6442
2.05,3.88,1.0152,0.74125,10,10,9325035,0.168592,0.00136684,48.7739
1.27,5.08,1.0152,0.9525,9,10,8970750,0.289651,0.00710427,41.6159
2.98,1.33,1.0152,0.85125,11,8,7193390,0.567064,0.00599177,42.3555
2.74,4.01,1.0152,0.6725,11,10,9679894,0.164651,0.000719574,51.5603
3,1.25,1.0152,1,10,8,6838531,0.52741,0.00665487,41.8997
4.65,0.88,1.0152,0.585313,12,8,7548748,0.535814,0.00569089,42.5793
1.98,0.61,1.0152,0.8575,10,7,5737208,1.05578,0.0213584,36.8354
3.38,3.62,1.0152,0.66375,11,10,9679894,0.164651,0.000719574,51.5603
4.13,4.34,1.0152,0.800625,11,10,9679894,0.164651,0.000719574,51.5603
0.84,5.51,1.0152,0.89875,9,10,8970750,0.289651,0.00710427,41.6159
0.59,4.75,1.0152,0.88875,8,10,8616824,0.409134,0.0176195,37.6711
0.84,4.39,1.0152,0.75875,9,10,8970750,0.289651,0.00710427,41.6159
0.44,1.95,1.0152,0.7075,8,9,7351506,0.546387,0.0186286,37.4293
1.19,1.15,1.0152,0.8725,9,8,6484246,0.65241,0.0123607,39.2106
4.51,2.7,1.0152,0.956875,11,9,8414576,0.264094,0.00177291,47.6442
3.2,1.64,1.0152,0.61,11,9,8414576,0.264094,0.00177291,47.6442
2.4,2.68,1.0152,0.97,10,9,8059717,0.326594,0.00240575,46.3186
4.01,1.65,1.0152,0.950312,12,8,7548748,0.535814,0.00569089,42.5793
0.32,4.67,1.0152,0.90375,7,10,8265629,0.789651,0.0584071,32.4664
4.05,0.95,1.0152,0.728125,11,8,7193390,0.567064,0.00599177,42.3555
1.66,5.5,1.0152,0.895,10,10,9325035,0.168592,0.00136684,48.7739
5.12,4.74,1.0152,0.9125,11,10,9679894,0.164651,0.000719574,51.5603
1.21,2.94,1.0152,0.88625,10,9,8059717,0.326594,0.00240575,46.3186
1.86,2.75,1.0152,0.92,10,9,8059717,0.326594,0.00240575,46.3186
0.83,4.57,1.0152,0.77875,9,10,8970750,0.289651,0.00710427,41.6159
1.9,3.07,1.0152,1.005,10,9,8059717,0.326594,0.00240575,46.3186
0.85,4.8,1.0152,0.8125,9,10,8970750,0.289651,0.00710427,41.6159
5.08,1.22,1.0152,0.9275,11,8,7193390,0.567064,0.00599177,42.3555
2.58,1.07,1.0152,0.8575,10,8,6838531,0.52741,0.00665487,41.8997
0.2,1.55,1.0152,0.975,7,8,5779125,1.11195,0.0636009,32.0964
3.57,4.11,1.0152,0.736875,11,10,9679894,0.164651,0.000719574,51.5603
4.83,0.54,1.0152,0.841875,11,7,6092067,0.993276,0.0207483,36.9612
4.58,2.65,1.0152,0.94875,11,9,8414576,0.264094,0.00177291,47.6442
2.09,1.99,1.0152,0.75875,10,9,8059717,0.326594,0.00240575,46.3186
2.51,1.37,1.0152,0.99875,10,8,6838531,0.52741,0.00665487,41.8997
3.86,0.76,1.0152,1.00125,11,7,6092067,0.993276,0.0207483,36.9612
1.81,4.57,1.0152,0.7975,10,10,9325035,0.168592,0.00136684,48.7739
2.85,0.07,1.0152,0.91625,10,4,2911967,6.84418,1.03412,19.9854
3.75,0.25,1.0152,0.734375,11,6,5094374,2.04954,0.0676599,31.8277
4.63,3.79,1.0152,0.618437,12,10,10035252,0.133401,0.000410897,53.9937
5.12,5.03,1.0152,0.94875,11,10,9679894,0.164651,0.000719574,51.5603
1.05,3.31,1.0152,0.95875,10,9,8059717,0.326594,0.00240575,46.3186
5.48,4.89,1.0152,0.95375,11,10,9679894,0.164651,0.000719574,51.5603
1.36,0.75,1.0152,0.92,10,7,5737208,1.05578,0.0213584,36.8354
0.82,0.14,1.0152,0.97,8,5,3098272,3.91193,0.371107,24.4361
1.32,1.64,1.0152,0.985,10,8,6838531,0.52741,0.00665487,41.8997
3.09,0.9,1.0152,0.643125,11,8,7193390,0.567064,0.00599177,42.3555
3.04,4.9,1.0152,0.8025,11,10,9679894,0.164651,0.000719574,51.5603
3.22,1.13,1.0152,0.76625,11,8,7193390,0.567064,0.00599177,42.3555
1.45,0.87,1.0152,0.61625,10,8,6838531,0.52741,0.00665487,41.8997
4.12,2.69,1.0152,0.93,11,9,8414576,0.264094,0.00177291,47.6442
2.11,1.65,1.0152,0.956875,11,8,7193390,0.567064,0.00599177,42.3555
1.93,4.57,1.0152,0.8125,10,10,9325035,0.168592,0.00136684,48.7739
4.37,1.06,1.0152,0.803125,11,8,7193390,0.567064,0.00599177,42.3555
5.32,2.43,1.0152,0.94,11,9,8414576,0.264094,0.00177291,47.6442
0.58,3.38,1.0152,0.99,9,9,7705432,0.328673,0.00817185,41.0079
0.02,3.22,1.0152,0.965,4,9,6088470,5.54639,9.65408,10.2839
5.25,1.7,1.0152,1.01406,12,8,7548748,0.535814,0.00569089,42.5793
4.66,2.19,1.0152,0.83875,11,9,8414576,0.264094,0.00177291,47.6442
1.46,1.74,1.0152,0.6175,10,9,8059717,0.326594,0.00240575,46.3186
2.3,0.43,1.0152,0.7175,10,7,5737208,1.05578,0.0213584,36.8354
5.16,5.12,1.0152,0.9625,11,10,9679894,0.164651,0.000719574,51.5603
1.39,5.07,1.0152,0.98125,9,10,8970750,0.289651,0.00710427,41.6159
1.46,2.65,1.0152,0.845,10,9,8059717,0.326594,0.00240575,46.3186
0.5,3.32,1.0152,0.955,9,9,7705432,0.328673,0.00817185,41.0079
1.58,2.07,1.0152,0.715,10,9,8059717,0.326594,0.00240575,46.3186
1.93,2.13,1.0152,0.77375,10,9,8059717,0.326594,0.00240575,46.3186
0.68,2.96,1.0152,0.91,9,9,7705432,0.328673,0.00817185,41.0079
3.19,2.97,1.0152,0.941875,11,9,8414576,0.264094,0.00177291,47.6442
4.7,2.8,1.0152,0.99375,11,9,8414576,0.264094,0.00177291,47.6442
5.34,3.49,1.0152,0.603125,12,10,10035252,0.133401,0.000410897,53.9937
1.22,5.47,1.0152,0.98875,9,10,8970750,0.289651,0.00710427,41.6159
4.63,3.45,1.0152,1.00719,12,9,8769934,0.269401,0.00145703,48.4964
1.95,4.56,1.0152,0.81375,10,10,9325035,0.168592,0.00136684,48.7739
0.6,2.74,1.0152,0.985,8,9,7351506,0.546387,0.0186286,37.4293
2.86,3.35,1.0152,0.5975,11,10,9679894,0.164651,0.000719574,51.5603
3.91,3.7,1.0152,0.706875,11,10,9679894,0.164651,0.000719574,51.5603
0.31,2.69,1.0152,0.9825,7,9,7000311,0.817188,0.0595302,32.3837
0.87,3.27,1.0152,0.62625,9,10,8970750,0.289651,0.00710427,41.6159
4.33,3.29,1.0152,0.957812,12,9,8769934,0.269401,0.00145703,48.4964
1.54,0.64,1.0152,0.8325,10,7,5737208,1.05578,0.0213584,36.8354
4.89,2.04,1.0152,0.662812,12,9,8769934,0.269401,0.00145703,48.4964
0.58,3.99,1.0152,0.64375,9,10,8970750,0.289651,0.00710427,41.6159
1.86,2.89,1.0152,0.955,10,9,8059717,0.326594,0.00240575,46.3186
3.28,3.99,1.0152,0.70375,11,10,9679894,0.164651,0.000719574,51.5603
4.73,2.9,1.0152,0.872813,12,9,8769934,0.269401,0.00145703,48.4964
2.91,3.9,1.0152,0.669375,11,10,9679894,0.164651,0.000719574,51.5603
4.36,2.65,1.0152,0.935,11,9,8414576,0.264094,0.00177291,47.6442
2.83,4.75,1.0152,0.770625,11,10,9679894,0.164651,0.000719574,51.5603
0.67,3.6,1.0152,0.6175,9,10,8970750,0.289651,0.00710427,41.6159
4.7,1.46,1.0152,0.876875,12,8,7548748,0.535814,0.00569089,42.5793
4.7,0.48,1.0152,0.77375,11,7,6092067,0.993276,0.0207483,36.9612
0.86,1.73,1.0152,0.6475,9,9,7705432,0.328673,0.00817185,41.0079
4.1,0.44,1.0152,0.69625,11,7,6092067,0.993276,0.0207483,36.9612
2.83,1.68,1.0152,0.596875,11,9,8414576,0.264094,0.00177291,47.6442
1.83,3.81,1.0152,0.705,10,10,9325035,0.168592,0.00136684,48.7739
5.03,2.1,1.0152,0.682187,12,9,8769934,0.269401,0.00145703,48.4964
3.58,2.29,1.0152,0.79625,11,9,8414576,0.264094,0.00177291,47.6442
1.05,0.15,1.0152,0.8625,9,5,3452198,3.66193,0.361206,24.5535
3.25,1.71,1.0152,0.630625,11,9,8414576,0.264094,0.00177291,47.6442
2.78,3.65,1.0152,0.63,11,10,9679894,0.164651,0.000719574,51.5603
0.02,3.61,1.0152,0.61125,4,10,7353788,5.39125,9.65369,10.2841
5.14,3.61,1.0152,0.611875,12,10,10035252,0.133401,0.000410897,53.9937
3.52,0.14,1.0152,1,10,5,3806483,3.66193,0.355178,24.6266
5.37,0.94,1.0152,0.637812,12,8,7548748,0.535814,0.00569089,42.5793
3.32,4.42,1.0152,0.76,11,10,9679894,0.164651,0.000719574,51.5603
5.25,3.59,1.0152,0.612812,12,10,10035252,0.133401,0.000410897,53.9937
5.06,2.63,1.0152,0.97375,11,9,8414576,0.264094,0.00177291,47.6442
0.95,0.58,1.0152,0.8175,9,7,5382923,1.05578,0.027168,35.7905
0.81,0.91,1.0152,0.6575,9,8,6484246,0.65241,0.0123607,39.2106
5.19,4.19,1.0152,0.685938,12,10,10035252,0.133401,0.000410897,53.9937
3.04,3.53,1.0152,0.63125,11,10,9679894,0.164651,0.000719574,51.5603
4.47,2.94,1.0152,1.01438,11,9,8414576,0.264094,0.00177291,47.6442
5.28,3.15,1.0152,0.9525,12,9,8769934,0.269401,0.00145703,48.4964
1.24,2.52,1.0152,0.94,9,9,7705432,0.328673,0.00817185,41.0079
4.17,3.34,1.0152,0.965312,12,9,8769934,0.269401,0.00145703,48.4964
1.57,0.14,1.0152,0.9525,9,5,3452198,3.66193,0.361206,24.5535
4.4,3.99,1.0152,0.77375,11,10,9679894,0.164651,0.000719574,51.5603
3.92,0.64,1.0152,0.885,11,7,6092067,0.993276,0.0207483,36.9612
0.93,4.76,1.0152,0.8275,9,10,8970750,0.289651,0.00710427,41.6159
3.8,1.35,1.0152,0.9125,11,8,7193390,0.567064,0.00599177,42.3555
1.77,2.04,1.0152,0.73125,10,9,8059717,0.326594,0.00240575,46.3186
2.94,3.41,1.0152,0.61,11,10,9679894,0.164651,0.000719574,51.5603
0.36,1.61,1.0152,0.985,8,8,6130320,0.678407,0.0229389,36.5253
4.79,1.42,1.0152,1.00937,11,8,7193390,0.567064,0.00599177,42.3555
5.47,0.54,1.0152,0.881875,11,7,6092067,0.993276,0.0207483,36.9612
4.33,5.49,1.0152,0.956875,11,10,9679894,0.164651,0.000719574,51.5603
3.15,4.14,1.0152,0.714375,11,10,9679894,0.164651,0.000719574,51.5603
2.6,2.68,1.0152,0.995,10,9,8059717,0.326594,0.00240575,46.3186
2.51,2.03,1.0152,0.664375,11,9,8414576,0.264094,0.00177291,47.6442
2.26,3.38,1.0152,0.98625,11,9,8414576,0.264094,0.00177291,47.6442
0.17,0.12,1.0152,0.82,6,5,2410410,4.8941,0.696573,21.7014
3.63,1.43,1.0152,0.941875,11,8,7193390,0.567064,0.00599177,42.3555
5.22,1.03,1.0152,0.84125,11,8,7193390,0.567064,0.00599177,42.3555
5.08,2.79,1.0152,1.015,11,9,8414576,0.264094,0.00177291,47.6442
0.15,3.63,1.0152,0.60375,7,10,8265629,0.789651,0.0584071,32.4664
5.12,1.5,1.0152,0.91,12,8,7548748,0.535814,0.00569089,42.5793
1.81,4.6,1.0152,0.80125,10,10,9325035,0.168592,0.00136684,48.7739
1.1,3.44,1.0152,0.9975,10,9,8059717,0.326594,0.00240575,46.3186
0.67,3.57,1.0152,0.61375,9,10,8970750,0.289651,0.00710427,41.6159
1.9,4.87,1.0152,0.84625,10,10,9325035,0.168592,0.00136684,48.7739
1.77,3.73,1.0152,0.6875,10,10,9325035,0.168592,0.00136684,48.7739
0.61,0.99,1.0152,0.8,8,8,6130320,0.678407,0.0229389,36.5253
2.22,3.16,1.0152,0.92875,11,9,8414576,0.264094,0.00177291,47.6442
2.77,1.47,1.0152,0.908125,11,8,7193390,0.567064,0.00599177,42.3555
3.27,3.27,1.0152,0.613125,11,10,9679894,0.164651,0.000719574,51.5603
5.05,4.11,1.0152,0.671563,12,10,10035252,0.133401,0.000410897,53.9937
4.03,2.79,1.0152,0.949375,11,9,8414576,0.264094,0.00177291,47.6442
5.43,1.48,1.0152,0.909688,12,8,7548748,0.535814,0.00569089,42.5793
1.9,0.16,1.0152,0.8775,10,5,3806483,3.66193,0.355178,24.6266
5.02,2.08,1.0152,0.676875,12,9,8769934,0.269401,0.00145703,48.4964
1.74,0.37,1.0152,0.9575,10,6,4739515,2.04954,0.0683541,31.7834
2.21,0.89,1.0152,0.72125,10,8,6838531,0.52741,0.00665487,41.8997
0.3,3.42,1.0152,1.005,8,9,7351506,0.546387,0.0186286,37.4293
1.87,2.76,1.0152,0.92375,10,9,8059717,0.326594,0.00240575,46.3186
2.08,0.33,1.0152,0.92,10,6,4739515,2.04954,0.0683541,31.7834
0.8,4.75,1.0152,0.79375,9,10,8970750,0.289651,0.00710427,41.6159
4.49,5.3,1.0152,0.943125,11,10,9679894,0.164651,0.000719574,51.5603
2.09,1.54,1.0152,0.900625,11,8,7193390,0.567064,0.00599177,42.3555
3.7,4.62,1.0152,0.80875,11,10,9679894,0.164651,0.000719574,51.5603
3.72,1.88,1.0152,0.7025,11,9,8414576,0.264094,0.00177291,47.6442
1.14,4.25,1.0152,0.81625,9,10,8970750,0.289651,0.00710427,41.6159
3.16,1.62,1.0152,1.0075,11,8,7193390,0.567064,0.00599177,42.3555
2.14,1.17,1.0152,0.8525,10,8,6838531,0.52741,0.00665487,41.8997
3,4.18,1.0152,0.71,11,10,9679894,0.164651,0.000719574,51.5603
0.07,1.6,1.0152,0.94,6,8,5442458,1.67841,0.350118,24.6889
4.17,0.42,1.0152,0.680625,11,7,6092067,0.993276,0.0207483,36.9612
2.31,4.74,1.0152,0.88125,10,10,9325035,0.168592,0.00136684,48.7739
3.91,0.85,1.0152,0.669375,11,8,7193390,0.567064,0.00599177,42.3555
3.05,5.12,1.0152,0.830625,11,10,9679894,0.164651,0.000719574,51.5603
3.82,4,1.0152,0.73875,11,10,9679894,0.164651,0.000719574,51.5603
1.12,1.2,1.0152,0.88,9,8,6484246,0.65241,0.0123607,39.2106
3.64,0.87,1.0152,0.6625,11,8,7193390,0.567064,0.00599177,42.3555
4.82,3.46,1.0152,0.583125,12,10,10035252,0.133401,0.000410897,53.9937
5.39,5.11,1.0152,0.975625,11,10,9679894,0.164651,0.000719574,51.5603
3.21,2.91,1.0152,0.928125,11,9,8414576,0.264094,0.00177291,47.6442
0.31,3.55,1.0152,0.59875,8,10,8616824,0.409134,0.0176195,37.6711
2.76,0.49,1.0152,0.835,10,7,5737208,1.05578,0.0213584,36.8354
3.17,1.21,1.0152,0.803125,11,8,7193390,0.567064,0.00599177,42.3555
5.09,3.41,1.0152,1.01156,12,9,8769934,0.269401,0.00145703,48.4964
2.34,2.01,1.0152,0.64875,11,9,8414576,0.264094,0.00177291,47.6442
0.94,1.5,1.0152,0.985,9,8,6484246,0.65241,0.0123607,39.2106
2.46,5.01,1.0152,0.93375,10,10,9325035,0.168592,0.00136684,48.7739
3.86,3.91,1.0152,0.73,11,10,9679894,0.164651,0.000719574,51.5603
3.81,4.66,1.0152,0.820625,11,10,9679894,0.164651,0.000719574,51.5603
4.39,2.51,1.0152,0.901875,11,9,8414576,0.264094,0.00177291,47.6442
2.71,4.9,1.0152,0.95125,10,10,9325035,0.168592,0.00136684,48.7739
1.18,4.31,1.0152,0.83375,9,10,8970750,0.289651,0.00710427,41.6159
1.98,1.3,1.0152,0.8975,10,8,6838531,0.52741,0.00665487,41.8997
1.22,0.36,1.0152,0.8725,10,6,4739515,2.04954,0.0683541,31.7834
0.1,3.41,1.0152,0.62625,6,10,7928962,1.3967,0.344659,24.7572
1.5,1.01,1.0152,0.6925,10,8,6838531,0.52741,0.00665487,41.8997
1.27,4.95,1.0152,0.93625,9,10,8970750,0.289651,0.00710427,41.6159
2.07,2.96,1.0152,0.99875,10,9,8059717,0.326594,0.00240575,46.3186
0.39,5.06,1.0152,0.8275,8,10,8616824,0.409134,0.0176195,37.6711
4.33,1.69,1.0152,0.980313,12,8,7548748,0.535814,0.00569089,42.5793
3.22,2.73,1.0152,0.88375,11,9,8414576,0.264094,0.00177291,47.6442
4.14,2.31,1.0152,0.83625,11,9,8414576,0.264094,0.00177291,47.6442
1.73,0.9,1.0152,0.66625,10,8,6838531,0.52741,0.00665487,41.8997
2.26,0.18,1.0152,1.0025,10,5,3806483,3.66193,0.355178,24.6266
4.6,1.45,1.0152,1.0125,11,8,7193390,0.567064,0.00599177,42.3555
1.6,1.12,1.0152,0.76,10,8,6838531,0.52741,0.00665487,41.8997
0.98,1.7,1.0152,0.67,9,9,7705432,0.328673,0.00817185,41.0079
1.18,0.59,1.0152,0.885,9,7,5382923,1.05578,0.027168,35.7905
0.51,1.49,1.0152,1,8,8,6130320,0.678407,0.0229389,36.5253
1.41,1.38,1.0152,0.86625,10,8,6838531,0.52741,0.00665487,41.8997
3.17,4.8,1.0152,0.798125,11,10,9679894,0.164651,0.000719574,51.5603
1.89,2.65,1.0152,0.89875,10,9,8059717,0.326594,0.00240575,46.3186
2.31,0.22,1.0152,0.72875,10,6,4739515,2.04954,0.0683541,31.7834
1.56,0.67,1.0152,0.865,10,7,5737208,1.05578,0.0213584,36.8354
1.3,1.21,1.0152,0.93,9,8,6484246,0.65241,0.0123607,39.2106
4.37,3.12,1.0152,0.916562,12,9,8769934,0.269401,0.00145703,48.4964
2.62,1.27,1.0152,0.9625,10,8,6838531,0.52741,0.00665487,41.8997
3.27,3.85,1.0152,0.685625,11,10,9679894,0.164651,0.000719574,51.5603
5.11,0.23,1.0152,0.779375,11,6,5094374,2.04954,0.0676599,31.8277
1.38,4.73,1.0152,0.76375,10,10,9325035,0.168592,0.00136684,48.7739
0.16,2.02,1.0152,0.665,7,9,7000311,0.817188,0.0595302,32.3837
0.42,1.87,1.0152,0.6775,8,9,7351506,0.546387,0.0186286,37.4293
1.45,1.45,1.0152,0.90625,10,8,6838531,0.52741,0.00665487,41.8997
2.35,4.53,1.0152,0.86,10,10,9325035,0.168592,0.00136684,48.7739
1.84,1.81,1.0152,0.6825,10,9,8059717,0.326594,0.00240575,46.3186
5.45,4.39,1.0152,0.719062,12,10,10035252,0.133401,0.000410897,53.9937
5.23,5.53,1.0152,0.854688,12,10,10035252,0.133401,0.000410897,53.9937
0.28,1.15,1.0152,0.855,7,8,5779125,1.11195,0.0636009,32.0964
1.21,2.28,1.0152,0.8725,9,9,7705432,0.328673,0.00817185,41.0079
2.01,4.67,1.0152,0.835,10,10,9325035,0.168592,0.00136684,48.7739
1.81,2.06,1.0152,0.74125,10,9,8059717,0.326594,0.00240575,46.3186
3.98,2.26,1.0152,0.81375,11,9,8414576,0.264094,0.00177291,47.6442
2.03,5.48,1.0152,0.93875,10,10,9325035,0.168592,0.00136684,48.7739
2.05,3.13,1.0152,0.910625,11,9,8414576,0.264094,0.00177291,47.6442
4.54,2.95,1.0152,0.879375,12,9,8769934,0.269401,0.00145703,48.4964
4.33,5.15,1.0152,0.914375,11,10,9679894,0.164651,0.000719574,51.5603
0.94,0.02,1.0152,0.79,8,3,1660017,14.2071,4.611,13.4931
4.53,1.5,1.0152,0.891563,12,8,7548748,0.535814,0.00569089,42.5793
3.49,3.09,1.0152,0.990625,11,9,8414576,0.264094,0.00177291,47.6442
1.53,0.63,1.0152,1.0125,9,7,5382923,1.05578,0.027168,35.7905
0.43,3.95,1.0152,0.70875,8,10,8616824,0.409134,0.0176195,37.6711
3.91,3.21,1.0152,0.924688,12,9,8769934,0.269401,0.00145703,48.4964
0.09,3.93,1.0152,0.67125,6,10,7928962,1.3967,0.344659,24.7572
5.33,2.3,1.0152,0.908125,11,9,8414576,0.264094,0.00177291,47.6442
2.76,1.62,1.0152,0.9825,11,8,7193390,0.567064,0.00599177,42.3555
3.86,4.96,1.0152,0.86125,11,10,9679894,0.164651,0.000719574,51.5603
0.35,2.94,1.0152,0.91,8,9,7351506,0.546387,0.0186286,37.4293
5.52,4.88,1.0152,0.7825,12,10,10035252,0.133401,0.000410897,53.9937
3.11,5.38,1.0152,0.866875,11,10,9679894,0.164651,0.000719574,51.5603
0.45,4,1.0152,0.725,8,10,8616824,0.409134,0.0176195,37.6711
4.25,2.64,1.0152,0.925625,11,9,8414576,0.264094,0.00177291,47.6442
5.43,0.76,1.0152,0.929687,12,7,6447425,0.993276,0.0204212,37.0302
4.96,2.16,1.0152,0.85,11,9,8414576,0.264094,0.00177291,47.6442
2.99,3.37,1.0152,0.608125,11,10,9679894,0.164651,0.000719574,51.5603
4.63,2.19,1.0152,0.836875,11,9,8414576,0.264094,0.00177291,47.6442
4.8,2.88,1.0152,0.87,12,9,8769934,0.269401,0.00145703,48.4964
4.36,1.7,1.0152,0.98625,12,8,7548748,0.535814,0.00569089,42.5793
1.35,2.14,1.0152,0.70375,10,9,8059717,0.326594,0.00240575,46.3186
0.16,4.98,1.0152,0.9425,6,10,7928962,1.3967,0.344659,24.7572
2.32,2.35,1.0152,0.8775,10,9,8059717,0.326594,0.00240575,46.3186
4.91,4.9,1.0152,0.919375,11,10,9679894,0.164651,0.000719574,51.5603
0.34,4.84,1.0152,0.775,8,10,8616824,0.409134,0.0176195,37.6711
2.65,3.45,1.0152,0.596875,11,10,9679894,0.164651,0.000719574,51.5603
1.95,3.75,1.0152,0.7125,10,10,9325035,0.168592,0.00136684,48.7739
4.3,1.97,1.0152,0.76125,11,9,8414576,0.264094,0.00177291,47.6442
2.36,2.05,1.0152,0.8075,10,9,8059717,0.326594,0.00240575,46.3186
4.2,3.68,1.0152,0.59125,12,10,10035252,0.133401,0.000410897,53.9937
0.22,2.33,1.0152,0.8025,7,9,7000311,0.817188,0.0595302,32.3837
1.98,0.57,1.0152,0.8175,10,7,5737208,1.05578,0.0213584,36.8354
4.85,2.46,1.0152,0.918125,11,9,8414576,0.264094,0.00177291,47.6442
2.99,0.12,1.0152,0.85375,10,5,3806483,3.66193,0.355178,24.6266
3.7,4.58,1.0152,0.80375,11,10,9679894,0.164651,0.000719574,51.5603
1.19,1.8,1.0152,0.59875,10,9,8059717,0.326594,0.00240575,46.3186
2.58,0.02,1.0152,0.965,9,3,2013943,14.2071,4.60112,13.5024
1.41,5.1,1.0152,0.99,9,10,8970750,0.289651,0.00710427,41.6159
4.73,3.22,1.0152,0.952813,12,9,8769934,0.269401,0.00145703,48.4964
2.95,5.01,1.0152,0.810625,11,10,9679894,0.164651,0.000719574,51.5603
2.79,2.71,1.0152,0.851875,11,9,8414576,0.264094,0.00177291,47.6442
3.99,0.65,1.0152,0.899375,11,7,6092067,0.993276,0.0207483,36.9612
1,2.02,1.0152,0.755,9,9,7705432,0.328673,0.00817185,41.0079
5.49,3.71,1.0152,0.635312,12,10,10035252,0.133401,0.000410897,53.9937
5.46,2.25,1.0152,0.733125,12,9,8769934,0.269401,0.00145703,48.4964
4.71,1.84,1.0152,0.607188,12,9,8769934,0.269401,0.00145703,48.4964
