,c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
258,3.8,2.66,5.51,708.463,707.845,4,4,32,1864,104517,1.0145e+10,-23.0562
259,2.62,4.69,5.52,708.463,708.456,4,5,32,1898,104517,1.0145e+10,-23.0562
260,3.49,4.92,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
261,1.02,3.65,5.53,708.463,708.323,5,6,32,1991,104517,1.0145e+10,-23.0562
262,3.15,3.5,5.52,708.463,708.223,5,4,32,1923,104517,1.0145e+10,-23.0562
263,0.11,4.07,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
264,3.38,5.41,5.52,708.463,708.081,5,5,32,1957,104517,1.0145e+10,-23.0562
265,1.01,5.39,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
266,0.36,2.56,5.52,708.463,707.92,2,4,32,1746,104517,1.0145e+10,-23.0562
267,0.49,2.94,5.53,708.463,708.269,4,6,32,1932,104517,1.0145e+10,-23.0562
268,1.64,5.12,5.53,708.463,708.41,5,7,32,2025,104517,1.0145e+10,-23.0562
269,2.94,5.29,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
270,5.52,5.01,5.5,708.463,708.013,4,4,32,1864,104517,1.0145e+10,-23.0562
271,2.21,3.15,5.52,708.463,708.452,4,4,32,1864,104517,1.0145e+10,-23.0562
272,3.46,1.23,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
273,0.36,4.57,5.51,708.463,707.863,1,4,32,1685,104517,1.0145e+10,-23.0562
274,4.5,2.06,5.52,708.463,708.2,5,4,32,1923,104517,1.0145e+10,-23.0562
275,4.41,3.52,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
276,1.46,3.26,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
277,3.16,3.66,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
278,0.09,1.82,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
279,4.67,5.26,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
280,4.12,5.25,5.5,708.463,707.372,4,4,32,1864,104517,1.0145e+10,-23.0562
281,2.19,5.39,5.5,708.463,707.537,3,4,32,1807,104517,1.0145e+10,-23.0562
282,1.49,1.86,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
283,1.73,5.34,5.51,708.463,708.345,3,4,32,1807,104517,1.0145e+10,-23.0562
284,3.32,5.38,5.49,708.463,707.385,3,4,32,1807,104517,1.0145e+10,-23.0562
285,0.34,4.68,5.52,708.463,707.825,2,5,32,1780,104517,1.0145e+10,-23.0562
286,1.7,1.72,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
287,4.53,1.52,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
288,5.23,1.88,5.52,708.463,708.337,5,4,32,1923,104517,1.0145e+10,-23.0562
289,2.07,2.61,5.51,708.463,708.003,3,4,32,1807,104517,1.0145e+10,-23.0562
290,1.23,5.52,5.48,708.463,707.74,1,4,32,1685,104517,1.0145e+10,-23.0562
291,2.87,3.15,5.53,708.463,708.395,6,6,32,2040,104517,1.0145e+10,-23.0562
292,4.49,2.19,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
293,0.5,2.8,5.52,708.463,708.26,2,4,32,1746,104517,1.0145e+10,-23.0562
294,5.48,4.02,5.52,708.463,708.432,5,5,32,1957,104517,1.0145e+10,-23.0562
295,2,3.56,5.53,708.463,708.313,6,6,32,2040,104517,1.0145e+10,-23.0562
296,1.8,1.12,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
297,0.46,4.62,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
298,0.26,1.09,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
299,3.9,5.07,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
300,3.16,4.27,5.5,708.463,708.228,3,4,32,1807,104517,1.0145e+10,-23.0562
301,4.61,3.5,5.51,708.463,708.46,4,4,32,1864,104517,1.0145e+10,-23.0562
302,3.15,0.09,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
303,2.64,2.33,5.53,708.463,708.461,6,5,32,2006,104517,1.0145e+10,-23.0562
305,2.74,2.18,5.52,708.463,707.79,5,4,32,1923,104517,1.0145e+10,-23.0562
306,4.68,2.23,5.52,708.463,708.288,5,4,32,1923,104517,1.0145e+10,-23.0562
307,3.68,4.53,5.49,708.463,707.533,3,4,32,1807,104517,1.0145e+10,-23.0562
308,2.02,5.31,5.51,708.463,707.964,3,5,32,1841,104517,1.0145e+10,-23.0562
309,3.38,4.29,5.51,708.463,708.043,4,4,32,1864,104517,1.0145e+10,-23.0562
310,1.75,2.59,5.53,708.463,708.44,5,6,32,1991,104517,1.0145e+10,-23.0562
311,0.91,3.08,5.52,708.463,708.24,3,4,32,1807,104517,1.0145e+10,-23.0562
312,1.75,1.55,5.53,708.463,708.253,6,5,32,2006,104517,1.0145e+10,-23.0562
313,1.84,3.59,5.51,708.463,708.018,3,4,32,1807,104517,1.0145e+10,-23.0562
314,3.35,4.2,5.5,708.463,708.4,3,4,32,1807,104517,1.0145e+10,-23.0562
315,3.39,3.48,5.53,708.463,708.269,7,6,32,2101,104517,1.0145e+10,-23.0562
316,1.86,4.87,5.52,708.463,708.099,4,5,32,1898,104517,1.0145e+10,-23.0562
317,0.99,3.02,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
318,2.34,1.84,5.52,708.463,708.19,4,4,32,1864,104517,1.0145e+10,-23.0562
319,3.7,4.05,5.53,708.463,708.324,7,6,32,2101,104517,1.0145e+10,-23.0562
320,3.26,5,5.49,708.463,707.23,3,4,32,1807,104517,1.0145e+10,-23.0562
321,2.31,0.57,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
322,5.5,4.48,5.51,708.463,707.775,5,4,32,1923,104517,1.0145e+10,-23.0562
323,4.69,0.19,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
324,2.88,5.02,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
325,1.56,3.47,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
326,2.58,2.89,5.52,708.463,707.927,5,4,32,1923,104517,1.0145e+10,-23.0562
327,4.04,2.65,5.51,708.463,707.962,4,4,32,1864,104517,1.0145e+10,-23.0562
328,5.27,4.69,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
329,2.81,4.53,5.52,708.463,707.829,5,5,32,1957,104517,1.0145e+10,-23.0562
330,3.31,4.02,5.52,708.463,707.89,5,5,32,1957,104517,1.0145e+10,-23.0562
331,0.33,2.84,5.52,708.463,707.93,2,4,32,1746,104517,1.0145e+10,-23.0562
332,3.31,5.41,5.53,708.463,708.423,6,7,32,2074,104517,1.0145e+10,-23.0562
333,2.15,0.3,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
334,3.11,2.42,5.52,708.463,707.942,5,4,32,1923,104517,1.0145e+10,-23.0562
335,3.12,4.36,5.53,708.463,708.366,6,7,32,2074,104517,1.0145e+10,-23.0562
336,1.64,2.93,5.53,708.463,708.433,5,6,32,1991,104517,1.0145e+10,-23.0562
337,3.44,1.58,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
338,4.02,4.13,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
339,1.85,4.35,5.5,708.463,706.938,3,4,32,1807,104517,1.0145e+10,-23.0562
340,2.9,2.56,5.52,708.463,707.925,5,4,32,1923,104517,1.0145e+10,-23.0562
341,0.69,0.89,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
342,1.76,4.6,5.53,708.463,708.348,6,6,32,2040,104517,1.0145e+10,-23.0562
343,1.3,4.6,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
344,5.24,3.46,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
345,2.63,2.84,5.52,708.463,707.928,5,4,32,1923,104517,1.0145e+10,-23.0562
346,0.47,2.9,5.52,708.463,708.225,2,4,32,1746,104517,1.0145e+10,-23.0562
347,0.26,4.01,5.52,708.463,708.101,1,5,32,1719,104517,1.0145e+10,-23.0562
348,4.35,4.55,5.53,708.463,708.396,7,6,32,2101,104517,1.0145e+10,-23.0562
349,2.3,1.55,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
350,5.11,4.89,5.53,708.463,708.312,7,7,32,2135,104517,1.0145e+10,-23.0562
351,5.26,3.34,5.53,708.463,708.378,7,6,32,2101,104517,1.0145e+10,-23.0562
352,2.21,4,5.51,708.463,707.385,4,4,32,1864,104517,1.0145e+10,-23.0562
353,2.01,3.47,5.53,708.463,708.308,6,6,32,2040,104517,1.0145e+10,-23.0562
354,1.89,3.74,5.53,708.463,708.31,6,6,32,2040,104517,1.0145e+10,-23.0562
355,1.2,0.49,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
356,0.89,1.45,5.53,708.463,708.244,5,5,32,1957,104517,1.0145e+10,-23.0562
357,5.14,2.56,5.53,708.463,708.321,7,6,32,2101,104517,1.0145e+10,-23.0562
358,4.48,3.76,5.51,708.463,708.46,4,4,32,1864,104517,1.0145e+10,-23.0562
359,2.82,3.5,5.54,708.463,709.12,32,32,32,4365,104517,1.0145e+10,-23.0562
360,2.68,2.97,5.53,708.463,708.361,6,6,32,2040,104517,1.0145e+10,-23.0562
361,5.17,4.66,5.52,708.463,708.435,5,5,32,1957,104517,1.0145e+10,-23.0562
