dname,drange,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error
qg-98x1200x1200_1.49e-07.csv,0.014881,1.49E-07,0.38,4.36,0.51,0.52,44010175,1.42E-07
qg-98x1200x1200_1.49e-07.csv,0.014881,1.49E-07,0.39,4.36,0.51,0.52,44010175,1.42E-07
qg-98x1200x1200_1.49e-07.csv,0.014881,1.49E-07,0.4,4.36,0.51,0.52,44010175,1.42E-07
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.01,3.97,0.91,0.71,12607393,1.45E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.02,3.97,0.91,0.71,12607393,1.45E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.03,2.17,0.65,1.12,13470364,1.04E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.04,4.82,0.77,0.71,12607393,1.45E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.05,4.2,1.17,0.57,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.06,3.05,0.77,0.69,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.07,3.05,0.77,0.69,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.08,3.05,0.77,0.69,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.09,3.05,0.77,0.69,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.1,3.05,0.77,0.69,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.11,3.05,0.77,0.69,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.12,3.05,0.77,0.69,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.13,3.05,0.77,0.69,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.14,3.05,0.77,0.69,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.15,3.05,0.77,0.69,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.16,3.05,0.77,0.69,12433759,1.46E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.17,2.01,0.7,0.58,12265982,1.44E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.18,2.01,0.7,0.58,12265982,1.44E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.19,2.01,0.7,0.58,12265982,1.44E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.2,2.01,0.7,0.58,12265982,1.44E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.21,0.21,0.66,0.79,12996720,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.22,0.21,0.66,0.79,12996720,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.23,0.21,0.66,0.79,12996720,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.24,1.9,0.6,0.78,13470364,1.04E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.25,1.9,0.6,0.78,13470364,1.04E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.26,1.9,0.6,0.78,13470364,1.04E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.27,5.27,0.59,0.77,13811775,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.28,5.27,0.59,0.77,13811775,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.29,5.27,0.59,0.77,13811775,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.3,3.7,0.61,0.71,13811775,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.31,3.7,0.61,0.71,13811775,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.32,1.21,0.55,0.71,13470364,1.04E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.33,3.07,0.54,0.69,13638141,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.34,5.12,0.52,0.7,13811775,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.35,5.12,0.52,0.7,13811775,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.36,5.12,0.52,0.7,13811775,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.37,5.12,0.52,0.7,13811775,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.38,5.12,0.52,0.7,13811775,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.39,5.12,0.52,0.7,13811775,1.03E-05
qg-98x1200x1200_1.49e-05.csv,0.014881,1.49E-05,0.4,5.12,0.52,0.7,13811775,1.03E-05
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.01,3.11,0.54,0.59,770832,0.00140019
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.02,3.11,0.54,0.59,770832,0.00140019
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.03,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.04,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.05,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.06,3.11,0.54,0.59,770832,0.00140019
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.07,3.11,0.54,0.59,770832,0.00140019
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.08,3.11,0.54,0.59,770832,0.00140019
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.09,3.11,0.54,0.59,770832,0.00140019
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.1,2.61,0.47,0.59,770832,0.00140019
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.11,2.61,0.47,0.59,770832,0.00140019
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.12,2.61,0.47,0.59,770832,0.00140019
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.13,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.14,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.15,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.16,4.8,0.32,0.72,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.17,4.8,0.32,0.72,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.18,4.8,0.32,0.72,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.19,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.2,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.21,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.22,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.23,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.24,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.25,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.26,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.27,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.28,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.29,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.3,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.31,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.32,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.33,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.34,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.35,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.36,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.37,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.38,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.39,5.1,0.63,0.55,862127,0.00141545
qg-98x1200x1200_1.49e-03.csv,0.014881,0.0014881,0.4,5.1,0.63,0.55,862127,0.00141545
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.01,1.72,0.77,0.85,54323700,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.02,4.88,0.39,0.94,54674861,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.03,4.88,0.39,0.94,54674861,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.04,4.18,0.77,0.81,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.05,4.18,0.77,0.81,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.06,4.18,0.77,0.81,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.07,4.18,0.77,0.81,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.08,4.18,0.77,0.81,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.09,0.21,0.66,0.79,53833563,1.49E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.1,0.21,0.66,0.79,53833563,1.49E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.11,5.27,0.59,0.77,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.12,5.27,0.59,0.77,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.13,4.82,0.77,0.71,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.14,4.82,0.77,0.71,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.15,4.82,0.77,0.71,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.16,4.82,0.77,0.71,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.17,4.82,0.77,0.71,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.18,3.7,0.61,0.71,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.19,3.7,0.61,0.71,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.2,3.7,0.61,0.71,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.21,4.1,0.55,0.68,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.22,4.1,0.55,0.68,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.23,4.1,0.55,0.68,54496525,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.24,1.36,0.55,0.66,54323700,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.25,1.36,0.55,0.66,54323700,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.26,1.36,0.55,0.66,54323700,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.27,2.01,0.7,0.58,54323700,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.28,2.01,0.7,0.58,54323700,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.29,2.01,0.7,0.58,54323700,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.3,2.01,0.7,0.58,54323700,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.31,2.01,0.7,0.58,54323700,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.32,2.01,0.7,0.58,54323700,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.33,5.1,0.63,0.55,54674861,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.34,5.1,0.63,0.55,54674861,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.35,5.1,0.63,0.55,54674861,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.36,5.1,0.63,0.55,54674861,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.37,0.68,0.61,0.51,54155963,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.38,0.68,0.61,0.51,54155963,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.39,0.68,0.61,0.51,54155963,1.52E-08
qi-98x1200x1200_1.60e-08.csv,0.001601,1.60E-08,0.4,0.68,0.61,0.51,54155963,1.52E-08
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.01,2.44,1.02,1.09,19303492,1.01E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.02,4.12,0.5,1.36,19448451,1.02E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.03,4.75,0.47,1.1,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.04,4.75,0.47,1.1,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.05,4.75,0.47,1.1,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.06,4.75,0.47,1.1,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.07,0.44,0.44,1.08,18195446,1.24E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.08,0.44,0.44,1.08,18195446,1.24E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.09,0.44,0.44,1.08,18195446,1.24E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.1,0.44,0.44,1.08,18195446,1.24E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.11,3.84,0.46,0.99,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.12,3.84,0.46,0.99,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.13,0.85,0.45,0.97,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.14,0.85,0.45,0.97,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.15,0.85,0.45,0.97,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.16,0.85,0.45,0.97,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.17,4.88,0.39,0.94,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.18,4.88,0.39,0.94,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.19,4.88,0.39,0.94,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.2,4.88,0.39,0.94,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.21,2.21,0.39,0.87,18476147,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.22,2.21,0.39,0.87,18476147,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.23,2.21,0.39,0.87,18476147,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.24,2.78,0.39,0.85,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.25,2.78,0.39,0.85,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.26,2.78,0.39,0.85,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.27,2.78,0.39,0.85,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.28,2.78,0.39,0.85,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.29,4.43,0.32,0.81,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.3,4.43,0.32,0.81,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.31,4.43,0.32,0.81,18621106,1.28E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.32,0.95,0.34,0.75,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.33,0.95,0.34,0.75,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.34,0.95,0.34,0.75,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.35,0.95,0.34,0.75,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.36,0.95,0.34,0.75,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.37,0.95,0.34,0.75,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.38,0.95,0.34,0.75,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.39,0.95,0.34,0.75,18334503,1.29E-06
qi-98x1200x1200_1.60e-06.csv,0.001601,1.60E-06,0.4,0.95,0.34,0.75,18334503,1.29E-06
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.01,0.85,0.45,0.97,939011,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.02,4.54,0.82,0.74,1125113,0.000124162
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.03,5.01,0.93,0.5,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.04,5.01,0.93,0.5,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.05,3.7,0.61,0.71,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.06,5.23,0.69,0.57,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.07,5.06,0.72,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.08,5.06,0.72,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.09,5.06,0.72,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.1,5.1,0.63,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.11,5.1,0.63,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.12,5.1,0.63,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.13,5.1,0.63,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.14,5.1,0.63,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.15,5.1,0.63,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.16,5.1,0.63,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.17,5.1,0.63,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.18,5.1,0.63,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.19,5.1,0.63,0.55,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.2,4.26,0.74,0.42,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.21,4.26,0.74,0.42,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.22,4.26,0.74,0.42,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.23,4.26,0.74,0.42,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.24,4.26,0.74,0.42,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.25,4.26,0.74,0.42,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.26,4.45,0.59,0.4,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.27,4.45,0.59,0.4,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.28,4.45,0.59,0.4,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.29,4.45,0.59,0.4,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.3,4.45,0.59,0.4,1022531,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.31,1.21,0.63,0.44,939011,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.32,1.21,0.63,0.44,939011,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.33,1.21,0.63,0.44,939011,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.34,1.21,0.63,0.44,939011,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.35,1.21,0.63,0.44,939011,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.36,1.21,0.63,0.44,939011,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.37,1.21,0.63,0.44,939011,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.38,1.21,0.63,0.44,939011,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.39,1.21,0.63,0.44,939011,0.000127977
qi-98x1200x1200_1.60e-04.csv,0.001601,0.0001601,0.4,1.21,0.63,0.44,939011,0.000127977
