c0,c1,c2,Requested_tolerance,estimated_error,l0,l1,l2,Total_retrieve_size,MaxErr,MSE,PSNR
0.65,4.6,5.46,8.38E-07,8.07E-07,30,30,27,4946782,1.13E-07,1.05E-15,168.246
0.82,1.64,2.21,8.38E-07,6.37E-07,31,29,26,4693626,2.01E-07,4.02E-15,162.419
5.51,2.79,5.51,8.38E-07,7.81E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
0.09,0.88,2.2,8.38E-07,6.40E-07,28,28,26,4650302,2.57E-07,5.05E-15,161.428
2.37,0.53,4.78,8.38E-07,7.14E-07,32,27,27,4866266,2.38E-07,2.49E-15,164.508
3.2,1.79,5.2,8.38E-07,7.50E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
1.79,3.58,2.87,8.38E-07,8.18E-07,31,30,26,4723462,2.06E-07,3.95E-15,162.494
1.03,3.99,3.09,8.38E-07,8.12E-07,31,31,26,4753298,2.11E-07,3.94E-15,162.514
5.36,3.63,5.48,8.38E-07,8.01E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
1.48,2.54,2.41,8.38E-07,6.72E-07,31,30,26,4723462,2.06E-07,3.95E-15,162.494
0.1,1.04,2.75,8.38E-07,8.03E-07,27,28,26,4645806,3.54E-07,7.43E-15,159.753
3.87,3.91,2.21,8.38E-07,6.72E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
2.31,3.62,5.03,8.38E-07,7.25E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
4.83,0.14,0.45,8.38E-07,5.32E-07,32,26,24,4152982,9.72E-07,6.85E-14,150.107
0.57,3.52,3.11,8.38E-07,8.02E-07,31,31,26,4753298,2.11E-07,3.94E-15,162.514
2.31,1.34,3.32,8.38E-07,4.93E-07,32,29,27,4925938,1.15E-07,1.09E-15,168.085
1.02,0.51,5,8.38E-07,7.33E-07,31,27,27,4861770,2.31E-07,2.51E-15,164.469
2.74,3.92,5.36,8.38E-07,7.76E-07,32,30,27,4955774,1.10E-07,1.02E-15,168.381
0.9,5.16,3.23,8.38E-07,4.75E-07,31,31,27,4981114,1.08E-07,1.03E-15,168.356
1.16,3.97,3.36,8.38E-07,4.68E-07,32,31,27,4985610,1.01E-07,1.00E-15,168.452
1.18,3.06,0.45,8.38E-07,5.29E-07,32,30,24,4272326,8.04E-07,6.26E-14,150.501
2.6,4.33,2.75,8.38E-07,8.04E-07,32,30,26,4727958,2.10E-07,3.94E-15,162.508
4.06,4.17,2.99,8.38E-07,8.05E-07,32,31,26,4757794,2.15E-07,3.92E-15,162.528
