dname,abserr,seconds,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error,baseline_io,baseline_maxerr
dark_matter_density_,1.38E+03,0.0483,1.00E-01,0.39,3.58,0.46,0.34,21454,1046.14,356307,126.622
dark_matter_density_,1.38E+03,0.0487,1.00E-01,0.4,3.58,0.46,0.34,21454,1046.14,356307,126.622
temperature_,4.78E+01,0.0012,1.00E-05,0.01,0.38,1.15,1.17,90093761,32.0986,140693761,7.16211
temperature_,4.78E+01,0.0017,1.00E-05,0.02,4.38,0.57,1.15,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0026,1.00E-05,0.03,4.38,0.57,1.15,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0032,1.00E-05,0.04,4.38,0.57,1.15,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0036,1.00E-05,0.05,4.38,0.57,1.15,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0043,1.00E-05,0.06,4.7,0.27,1.1,87191805,44.6382,140693761,7.16211
temperature_,4.78E+01,0.005,1.00E-05,0.07,4.7,0.27,1.1,87191805,44.6382,140693761,7.16211
temperature_,4.78E+01,0.0059,1.00E-05,0.08,4.7,0.27,1.1,87191805,44.6382,140693761,7.16211
temperature_,4.78E+01,0.0067,1.00E-05,0.09,0.71,0.48,1.1,88508613,37.0249,140693761,7.16211
temperature_,4.78E+01,0.0073,1.00E-05,0.1,0.44,0.5,1.07,88240273,37.5249,140693761,7.16211
temperature_,4.78E+01,0.0079,1.00E-05,0.11,0.44,0.5,1.07,88240273,37.5249,140693761,7.16211
temperature_,4.78E+01,0.0082,1.00E-05,0.12,0.44,0.5,1.07,88240273,37.5249,140693761,7.16211
temperature_,4.78E+01,0.0088,1.00E-05,0.13,0.44,0.5,1.07,88240273,37.5249,140693761,7.16211
temperature_,4.78E+01,0.0095,1.00E-05,0.14,1.67,0.5,1.01,88776953,37.5249,140693761,7.16211
temperature_,4.78E+01,0.0101,1.00E-05,0.15,3.85,0.5,1,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0112,1.00E-05,0.16,3.85,0.5,1,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0121,1.00E-05,0.17,3.85,0.5,1,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0123,1.00E-05,0.18,3.85,0.5,1,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0131,1.00E-05,0.19,5.17,0.48,0.96,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.014,1.00E-05,0.2,5.17,0.48,0.96,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0151,1.00E-05,0.21,5.17,0.48,0.96,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0163,1.00E-05,0.22,5.17,0.48,0.96,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0167,1.00E-05,0.23,5.17,0.48,0.96,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.018,1.00E-05,0.24,3.9,0.39,0.91,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0191,1.00E-05,0.25,3.9,0.39,0.91,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0206,1.00E-05,0.26,3.9,0.39,0.91,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0213,1.00E-05,0.27,3.9,0.39,0.91,89045293,37.3999,140693761,7.16211
temperature_,4.78E+01,0.0232,1.00E-05,0.28,4.5,0.34,0.9,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0247,1.00E-05,0.29,4.5,0.34,0.9,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0257,1.00E-05,0.3,4.5,0.34,0.9,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.03,1.00E-05,0.31,4.5,0.34,0.9,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0291,1.00E-05,0.32,4.5,0.34,0.9,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0289,1.00E-05,0.33,5.05,0.37,0.81,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0299,1.00E-05,0.34,5.05,0.37,0.81,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0311,1.00E-05,0.35,5.05,0.37,0.81,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0317,1.00E-05,0.36,5.05,0.37,0.81,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0331,1.00E-05,0.37,5.05,0.37,0.81,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0342,1.00E-05,0.38,5.05,0.37,0.81,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0352,1.00E-05,0.39,5.05,0.37,0.81,89313633,37.4624,140693761,7.16211
temperature_,4.78E+01,0.0364,1.00E-05,0.4,5.05,0.37,0.81,89313633,37.4624,140693761,7.16211
temperature_,4.78E+03,0.0007,1.00E-03,0.01,1.66,0.91,0.5,5893171,4042.39,28075434,571.49
temperature_,4.78E+03,0.0011,1.00E-03,0.02,4.7,0.67,0.67,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0016,1.00E-03,0.03,4.5,0.34,0.9,6698191,4122.39,28075434,571.49
temperature_,4.78E+03,0.002,1.00E-03,0.04,4.5,0.34,0.9,6698191,4122.39,28075434,571.49
temperature_,4.78E+03,0.0026,1.00E-03,0.05,1.71,0.86,0.51,5893171,4042.39,28075434,571.49
temperature_,4.78E+03,0.0031,1.00E-03,0.06,2.21,0.77,0.58,6161511,4170.39,28075434,571.49
temperature_,4.78E+03,0.0035,1.00E-03,0.07,4.5,0.34,0.9,6698191,4122.39,28075434,571.49
temperature_,4.78E+03,0.0042,1.00E-03,0.08,2.17,1.05,0.42,6161511,4170.39,28075434,571.49
temperature_,4.78E+03,0.0045,1.00E-03,0.09,1.9,1,0.45,6161511,4170.39,28075434,571.49
temperature_,4.78E+03,0.0048,1.00E-03,0.1,5.05,0.37,0.81,6698191,4122.39,28075434,571.49
temperature_,4.78E+03,0.0051,1.00E-03,0.11,1.9,1,0.45,6161511,4170.39,28075434,571.49
temperature_,4.78E+03,0.0057,1.00E-03,0.12,1.67,0.57,0.64,6161511,4170.39,28075434,571.49
temperature_,4.78E+03,0.0065,1.00E-03,0.13,1.67,0.57,0.64,6161511,4170.39,28075434,571.49
temperature_,4.78E+03,0.0072,1.00E-03,0.14,1.67,0.57,0.64,6161511,4170.39,28075434,571.49
temperature_,4.78E+03,0.0073,1.00E-03,0.15,5.05,0.37,0.81,6698191,4122.39,28075434,571.49
temperature_,4.78E+03,0.0078,1.00E-03,0.16,0.41,0.58,0.6,5624831,4298.39,28075434,571.49
temperature_,4.78E+03,0.0083,1.00E-03,0.17,5.05,0.37,0.81,6698191,4122.39,28075434,571.49
temperature_,4.78E+03,0.0088,1.00E-03,0.18,0.41,0.58,0.6,5624831,4298.39,28075434,571.49
temperature_,4.78E+03,0.0092,1.00E-03,0.19,0.41,0.58,0.6,5624831,4298.39,28075434,571.49
temperature_,4.78E+03,0.0096,1.00E-03,0.2,0.41,0.58,0.6,5624831,4298.39,28075434,571.49
temperature_,4.78E+03,0.0106,1.00E-03,0.21,0.41,0.58,0.6,5624831,4298.39,28075434,571.49
temperature_,4.78E+03,0.0117,1.00E-03,0.22,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.012,1.00E-03,0.23,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0126,1.00E-03,0.24,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0125,1.00E-03,0.25,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0132,1.00E-03,0.26,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0133,1.00E-03,0.27,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0132,1.00E-03,0.28,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0135,1.00E-03,0.29,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0138,1.00E-03,0.3,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0148,1.00E-03,0.31,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0156,1.00E-03,0.32,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0164,1.00E-03,0.33,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0169,1.00E-03,0.34,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0158,1.00E-03,0.35,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0161,1.00E-03,0.36,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0164,1.00E-03,0.37,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0165,1.00E-03,0.38,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0164,1.00E-03,0.39,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+03,0.0164,1.00E-03,0.4,4.9,0.53,0.5,6429851,4106.39,28075434,571.49
temperature_,4.78E+05,0.0015,1.00E-01,0.01,3.05,0.42,0.63,49408,279659,650420,47255.4
temperature_,4.78E+05,0.0027,1.00E-01,0.02,4.07,0.19,0.58,49408,279659,650420,47255.4
temperature_,4.78E+05,0.0041,1.00E-01,0.03,4.07,0.19,0.58,49408,279659,650420,47255.4
temperature_,4.78E+05,0.0056,1.00E-01,0.04,4.07,0.19,0.58,49408,279659,650420,47255.4
temperature_,4.78E+05,0.0071,1.00E-01,0.05,4.07,0.19,0.58,49408,279659,650420,47255.4
temperature_,4.78E+05,0.0087,1.00E-01,0.06,4.07,0.19,0.58,49408,279659,650420,47255.4
temperature_,4.78E+05,0.0102,1.00E-01,0.07,4.83,0.87,0.16,58098,219771,650420,47255.4
temperature_,4.78E+05,0.0125,1.00E-01,0.08,4.83,0.87,0.16,58098,219771,650420,47255.4
temperature_,4.78E+05,0.0147,1.00E-01,0.09,4.83,0.87,0.16,58098,219771,650420,47255.4
temperature_,4.78E+05,0.0163,1.00E-01,0.1,4.83,0.87,0.16,58098,219771,650420,47255.4
temperature_,4.78E+05,0.0175,1.00E-01,0.11,4.83,0.87,0.16,58098,219771,650420,47255.4
temperature_,4.78E+05,0.0193,1.00E-01,0.12,4.83,0.87,0.16,58098,219771,650420,47255.4
temperature_,4.78E+05,0.0206,1.00E-01,0.13,4.83,0.87,0.16,58098,219771,650420,47255.4
temperature_,4.78E+05,0.0222,1.00E-01,0.14,4.83,0.87,0.16,58098,219771,650420,47255.4
temperature_,4.78E+05,0.0251,1.00E-01,0.15,5.49,0.85,0.24,106868,144790,650420,47255.4
temperature_,4.78E+05,0.025,1.00E-01,0.16,5.49,0.85,0.24,106868,144790,650420,47255.4
temperature_,4.78E+05,0.0262,1.00E-01,0.17,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0283,1.00E-01,0.18,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0287,1.00E-01,0.19,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0301,1.00E-01,0.2,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0304,1.00E-01,0.21,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0311,1.00E-01,0.22,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0318,1.00E-01,0.23,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0321,1.00E-01,0.24,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0333,1.00E-01,0.25,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0342,1.00E-01,0.26,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.034,1.00E-01,0.27,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0358,1.00E-01,0.28,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0354,1.00E-01,0.29,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0366,1.00E-01,0.3,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0367,1.00E-01,0.31,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0362,1.00E-01,0.32,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0361,1.00E-01,0.33,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0363,1.00E-01,0.34,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0365,1.00E-01,0.35,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.037,1.00E-01,0.36,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0405,1.00E-01,0.37,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0375,1.00E-01,0.38,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0369,1.00E-01,0.39,4.9,0.53,0.5,78581,160501,650420,47255.4
temperature_,4.78E+05,0.0367,1.00E-01,0.4,4.9,0.53,0.5,78581,160501,650420,47255.4
velocity_x_,8.23E+02,0.0011,1.00E-05,0.01,2.4,0.24,1.32,137209233,686,176055797,119
velocity_x_,8.23E+02,0.0017,1.00E-05,0.02,5.3,0.43,1.32,139331061,580,176055797,119
velocity_x_,8.23E+02,0.0022,1.00E-05,0.03,5.3,0.43,1.32,139331061,580,176055797,119
velocity_x_,8.23E+02,0.0033,1.00E-05,0.04,1.39,0.23,1.28,136940893,686,176055797,119
velocity_x_,8.23E+02,0.0037,1.00E-05,0.05,2.42,0.56,1.21,139062721,582,176055797,119
velocity_x_,8.23E+02,0.0047,1.00E-05,0.06,2.42,0.56,1.21,139062721,582,176055797,119
velocity_x_,8.23E+02,0.0061,1.00E-05,0.07,1.94,0.25,1.22,137209233,686,176055797,119
velocity_x_,8.23E+02,0.0072,1.00E-05,0.08,0.55,0.52,1.2,138526041,588,176055797,119
velocity_x_,8.23E+02,0.0087,1.00E-05,0.09,4.38,0.57,1.15,139331061,580,176055797,119
velocity_x_,8.23E+02,0.0099,1.00E-05,0.1,4.38,0.57,1.15,139331061,580,176055797,119
velocity_x_,8.23E+02,0.0104,1.00E-05,0.11,4.38,0.57,1.15,139331061,580,176055797,119
velocity_x_,8.23E+02,0.011,1.00E-05,0.12,4.38,0.57,1.15,139331061,580,176055797,119
velocity_x_,8.23E+02,0.0113,1.00E-05,0.13,4.7,0.27,1.1,137477573,682,176055797,119
velocity_x_,8.23E+02,0.012,1.00E-05,0.14,4.7,0.27,1.1,137477573,682,176055797,119
velocity_x_,8.23E+02,0.0126,1.00E-05,0.15,4.7,0.27,1.1,137477573,682,176055797,119
velocity_x_,8.23E+02,0.0134,1.00E-05,0.16,4.7,0.27,1.1,137477573,682,176055797,119
velocity_x_,8.23E+02,0.0139,1.00E-05,0.17,0.44,0.5,1.07,138526041,588,176055797,119
velocity_x_,8.23E+02,0.0145,1.00E-05,0.18,0.44,0.5,1.07,138526041,588,176055797,119
velocity_x_,8.23E+02,0.0156,1.00E-05,0.19,0.44,0.5,1.07,138526041,588,176055797,119
velocity_x_,8.23E+02,0.0166,1.00E-05,0.2,1.67,0.5,1.01,139062721,582,176055797,119
velocity_x_,8.23E+02,0.0176,1.00E-05,0.21,3.85,0.5,1,139331061,580,176055797,119
velocity_x_,8.23E+02,0.0187,1.00E-05,0.22,3.85,0.5,1,139331061,580,176055797,119
velocity_x_,8.23E+02,0.02,1.00E-05,0.23,3.85,0.5,1,139331061,580,176055797,119
velocity_x_,8.23E+02,0.0205,1.00E-05,0.24,3.85,0.5,1,139331061,580,176055797,119
velocity_x_,8.23E+02,0.0214,1.00E-05,0.25,5.17,0.48,0.96,139599401,581,176055797,119
velocity_x_,8.23E+02,0.0227,1.00E-05,0.26,5.17,0.48,0.96,139599401,581,176055797,119
velocity_x_,8.23E+02,0.0238,1.00E-05,0.27,5.17,0.48,0.96,139599401,581,176055797,119
velocity_x_,8.23E+02,0.0251,1.00E-05,0.28,5.17,0.48,0.96,139599401,581,176055797,119
velocity_x_,8.23E+02,0.0269,1.00E-05,0.29,5.17,0.48,0.96,139599401,581,176055797,119
velocity_x_,8.23E+02,0.0287,1.00E-05,0.3,3.9,0.39,0.91,139331061,580,176055797,119
velocity_x_,8.23E+02,0.0315,1.00E-05,0.31,3.9,0.39,0.91,139331061,580,176055797,119
velocity_x_,8.23E+02,0.0325,1.00E-05,0.32,3.9,0.39,0.91,139331061,580,176055797,119
velocity_x_,8.23E+02,0.0333,1.00E-05,0.33,4.5,0.34,0.9,139599401,581,176055797,119
velocity_x_,8.23E+02,0.0351,1.00E-05,0.34,4.5,0.34,0.9,139599401,581,176055797,119
velocity_x_,8.23E+02,0.0367,1.00E-05,0.35,4.5,0.34,0.9,139599401,581,176055797,119
velocity_x_,8.23E+02,0.0392,1.00E-05,0.36,4.5,0.34,0.9,139599401,581,176055797,119
velocity_x_,8.23E+02,0.0408,1.00E-05,0.37,5.05,0.37,0.81,139599401,581,176055797,119
velocity_x_,8.23E+02,0.042,1.00E-05,0.38,5.05,0.37,0.81,139599401,581,176055797,119
velocity_x_,8.23E+02,0.0424,1.00E-05,0.39,5.05,0.37,0.81,139599401,581,176055797,119
velocity_x_,8.23E+02,0.0447,1.00E-05,0.4,5.05,0.37,0.81,139599401,581,176055797,119
velocity_x_,8.23E+04,0.0032,1.00E-03,0.01,0.85,0.45,0.97,24734692,69786,75392477,7736
velocity_x_,8.23E+04,0.008,1.00E-03,0.02,3.77,0.69,0.87,25539712,69402,75392477,7736
velocity_x_,8.23E+04,0.0131,1.00E-03,0.03,1.46,0.67,0.84,25003032,69274,75392477,7736
velocity_x_,8.23E+04,0.0201,1.00E-03,0.04,1.46,0.67,0.84,25003032,69274,75392477,7736
velocity_x_,8.23E+04,0.0275,1.00E-03,0.05,2.15,0.72,0.8,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.0319,1.00E-03,0.06,1.66,0.71,0.78,25003032,69274,75392477,7736
velocity_x_,8.23E+04,0.041,1.00E-03,0.07,0.74,0.27,1.04,25003032,69274,75392477,7736
velocity_x_,8.23E+04,0.0483,1.00E-03,0.08,0.74,0.27,1.04,25003032,69274,75392477,7736
velocity_x_,8.23E+04,0.0625,1.00E-03,0.09,2.25,0.36,0.93,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.0693,1.00E-03,0.1,1.72,0.35,0.94,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.0827,1.00E-03,0.11,1.72,0.35,0.94,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.0955,1.00E-03,0.12,1.72,0.35,0.94,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.1104,1.00E-03,0.13,1.22,0.69,0.74,25003032,69274,75392477,7736
velocity_x_,8.23E+04,0.1193,1.00E-03,0.14,1.22,0.69,0.74,25003032,69274,75392477,7736
velocity_x_,8.23E+04,0.1277,1.00E-03,0.15,1.22,0.69,0.74,25003032,69274,75392477,7736
velocity_x_,8.23E+04,0.1371,1.00E-03,0.16,1.22,0.69,0.74,25003032,69274,75392477,7736
velocity_x_,8.23E+04,0.1535,1.00E-03,0.17,3.7,0.61,0.71,25539712,69402,75392477,7736
velocity_x_,8.23E+04,0.1662,1.00E-03,0.18,3.7,0.61,0.71,25539712,69402,75392477,7736
velocity_x_,8.23E+04,0.1756,1.00E-03,0.19,3.7,0.61,0.71,25539712,69402,75392477,7736
velocity_x_,8.23E+04,0.188,1.00E-03,0.2,1.9,0.59,0.69,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.1966,1.00E-03,0.21,1.9,0.59,0.69,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.1958,1.00E-03,0.22,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.2057,1.00E-03,0.23,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.2199,1.00E-03,0.24,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.2305,1.00E-03,0.25,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.243,1.00E-03,0.26,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.2479,1.00E-03,0.27,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.249,1.00E-03,0.28,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.2534,1.00E-03,0.29,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.2715,1.00E-03,0.3,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.282,1.00E-03,0.31,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.2801,1.00E-03,0.32,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.2942,1.00E-03,0.33,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.2905,1.00E-03,0.34,2.62,0.6,0.64,25271372,69786,75392477,7736
velocity_x_,8.23E+04,0.2982,1.00E-03,0.35,3.01,0.72,0.62,27393200,59682.2,75392477,7736
velocity_x_,8.23E+04,0.3159,1.00E-03,0.36,3.01,0.72,0.62,27393200,59682.2,75392477,7736
velocity_x_,8.23E+04,0.334,1.00E-03,0.37,2.59,0.66,0.59,27124860,59426.2,75392477,7736
velocity_x_,8.23E+04,0.3231,1.00E-03,0.38,4.7,0.7,0.57,27393200,59682.2,75392477,7736
velocity_x_,8.23E+04,0.3249,1.00E-03,0.39,4.7,0.7,0.57,27393200,59682.2,75392477,7736
velocity_x_,8.23E+04,0.3206,1.00E-03,0.4,4.7,0.7,0.57,27393200,59682.2,75392477,7736
velocity_x_,8.23E+06,0.0021,1.00E-01,0.01,2.38,0.21,0.34,408343,7130700,3301444,702023
velocity_x_,8.23E+06,0.0044,1.00E-01,0.02,4.97,0.61,0.41,718424,3930730,3301444,702023
velocity_x_,8.23E+06,0.0069,1.00E-01,0.03,4.79,0.67,0.39,718424,3930730,3301444,702023
velocity_x_,8.23E+06,0.0088,1.00E-01,0.04,2.12,1.15,0.14,489887,6356210,3301444,702023
velocity_x_,8.23E+06,0.0114,1.00E-01,0.05,2.12,1.15,0.14,489887,6356210,3301444,702023
velocity_x_,8.23E+06,0.0166,1.00E-01,0.06,2.12,1.15,0.14,489887,6356210,3301444,702023
velocity_x_,8.23E+06,0.0178,1.00E-01,0.07,3.04,1.53,0.3,718424,3930730,3301444,702023
velocity_x_,8.23E+06,0.0197,1.00E-01,0.08,3.04,1.53,0.3,718424,3930730,3301444,702023
velocity_x_,8.23E+06,0.0216,1.00E-01,0.09,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0249,1.00E-01,0.1,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0272,1.00E-01,0.11,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0299,1.00E-01,0.12,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0343,1.00E-01,0.13,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0377,1.00E-01,0.14,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0456,1.00E-01,0.15,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.042,1.00E-01,0.16,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0409,1.00E-01,0.17,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0421,1.00E-01,0.18,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0447,1.00E-01,0.19,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0467,1.00E-01,0.2,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0617,1.00E-01,0.21,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0526,1.00E-01,0.22,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0536,1.00E-01,0.23,0.82,1.98,0.14,374262,5372530,3301444,702023
velocity_x_,8.23E+06,0.0538,1.00E-01,0.24,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0576,1.00E-01,0.25,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0606,1.00E-01,0.26,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0576,1.00E-01,0.27,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0605,1.00E-01,0.28,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0599,1.00E-01,0.29,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.058,1.00E-01,0.3,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0606,1.00E-01,0.31,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0612,1.00E-01,0.32,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0645,1.00E-01,0.33,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.22,1.00E-01,0.34,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0596,1.00E-01,0.35,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0601,1.00E-01,0.36,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0602,1.00E-01,0.37,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0618,1.00E-01,0.38,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0611,1.00E-01,0.39,3.32,0.79,1.96,1091107,2447980,3301444,702023
velocity_x_,8.23E+06,0.0651,1.00E-01,0.4,3.32,0.79,1.96,1091107,2447980,3301444,702023
pres-98x1200x1200_,9.95E-01,0.0022,1.00E-05,0.01,2.61,0.62,0.89,153367065,0.890625,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0044,1.00E-05,0.02,0.21,0.66,0.79,150226185,0.931641,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0074,1.00E-05,0.03,0.21,0.66,0.79,150226185,0.931641,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0109,1.00E-05,0.04,1.9,0.6,0.78,151109553,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0139,1.00E-05,0.05,1.9,0.6,0.78,151109553,0.960938,205698177,0.125
pres-98x1200x1200_,9.95E-01,0.0194,1.00E-05,0.06,5.27,0.59,0.77,151698465,0.960938,205698177,0.125
