dname,abserr,seconds,reqerr,threshold,c0,c1,c2,Total_retrieve_size,Compression_error,baseline_io,baseline_maxerr
precipf48_log_3.58e-02.csv,3.58E-02,0.0021,1.00E-03,0.32,1.53,0.22,0.65,22587656,0.0315208,32611152,0.00344515
precipf48_log_3.58e-02.csv,3.58E-02,0.0017,1.00E-03,0.33,1.53,0.22,0.65,22587656,0.0315208,32611152,0.00344515
precipf48_log_3.58e-02.csv,3.58E-02,0.0018,1.00E-03,0.34,0.3,0.21,0.64,22484456,0.0316429,32611152,0.00344515
precipf48_log_3.58e-02.csv,3.58E-02,0.0018,1.00E-03,0.35,0.3,0.21,0.64,22484456,0.0316429,32611152,0.00344515
precipf48_log_3.58e-02.csv,3.58E-02,0.0018,1.00E-03,0.36,0.3,0.21,0.64,22484456,0.0316429,32611152,0.00344515
precipf48_log_3.58e-02.csv,3.58E-02,0.0018,1.00E-03,0.37,0.3,0.21,0.64,22484456,0.0316429,32611152,0.00344515
precipf48_log_3.58e-02.csv,3.58E-02,0.0018,1.00E-03,0.38,1.03,0.19,0.6,22587656,0.0315208,32611152,0.00344515
precipf48_log_3.58e-02.csv,3.58E-02,0.0025,1.00E-03,0.39,4.36,0.21,0.58,22690856,0.0313988,32611152,0.00344515
precipf48_log_3.58e-02.csv,3.58E-02,0.0028,1.00E-03,0.4,4.07,0.19,0.58,22690856,0.0313988,32611152,0.00344515
precipf48_log_3.58e+00.csv,3.58E+00,0.0004,1.00E-01,0.01,3.24,0.23,1.5,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0004,1.00E-01,0.02,4.97,0.29,1.39,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0006,1.00E-01,0.03,4.97,0.29,1.39,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0007,1.00E-01,0.04,2.05,0.42,1.24,5272138,2.47994,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0008,1.00E-01,0.05,5.54,0.47,1.19,5375338,2.48775,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.001,1.00E-01,0.06,3.7,0.22,1.42,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0009,1.00E-01,0.07,0.57,0.33,1.28,5168938,2.49557,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.001,1.00E-01,0.08,0.57,0.23,1.36,5168938,2.49557,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0011,1.00E-01,0.09,2.4,0.24,1.32,5272138,2.47994,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0012,1.00E-01,0.1,0.31,0.28,1.27,5117338,2.62057,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0014,1.00E-01,0.11,0.31,0.28,1.27,5117338,2.62057,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0012,1.00E-01,0.12,0.46,0.34,1.18,5168938,2.49557,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0014,1.00E-01,0.13,2.13,0.31,1.19,5272138,2.47994,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0015,1.00E-01,0.14,3.38,0.25,1.24,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0015,1.00E-01,0.15,1.94,0.25,1.22,5272138,2.47994,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0024,1.00E-01,0.16,1.94,0.25,1.22,5272138,2.47994,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0019,1.00E-01,0.17,0.66,0.28,1.17,5220538,2.52682,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0017,1.00E-01,0.18,3.77,0.3,1.11,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0017,1.00E-01,0.19,2.02,0.35,1.05,5272138,2.47994,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0016,1.00E-01,0.2,2.02,0.35,1.05,5272138,2.47994,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0017,1.00E-01,0.21,5.47,0.33,1.05,5375338,2.48775,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0028,1.00E-01,0.22,2.83,0.38,0.98,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0019,1.00E-01,0.23,2.83,0.38,0.98,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.002,1.00E-01,0.24,3.03,0.24,1.08,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.002,1.00E-01,0.25,1.72,0.35,0.94,5272138,2.47994,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0028,1.00E-01,0.26,2.25,0.36,0.93,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0022,1.00E-01,0.27,5.11,0.23,1.04,5375338,2.48775,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0028,1.00E-01,0.28,4.08,0.37,0.89,5375338,2.48775,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0022,1.00E-01,0.29,4.5,0.34,0.9,5375338,2.48775,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0031,1.00E-01,0.3,4.5,0.34,0.9,5375338,2.48775,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0024,1.00E-01,0.31,1.05,0.27,0.94,5272138,2.47994,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0028,1.00E-01,0.32,3.8,0.21,0.96,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0023,1.00E-01,0.33,3.8,0.21,0.96,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0023,1.00E-01,0.34,3.28,0.19,0.95,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0026,1.00E-01,0.35,3.28,0.19,0.95,5323738,2.49731,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0026,1.00E-01,0.36,3.59,0.28,0.84,5375338,2.48775,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0026,1.00E-01,0.37,5.35,0.27,0.83,5375338,2.48775,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.003,1.00E-01,0.38,5.35,0.27,0.83,5375338,2.48775,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0033,1.00E-01,0.39,1.16,0.24,0.82,5272138,2.47994,10967553,0.436333
precipf48_log_3.58e+00.csv,3.58E+00,0.0029,1.00E-01,0.4,1.16,0.24,0.82,5272138,2.47994,10967553,0.436333
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0005,1.00E-05,0.01,5.05,0.19,1.22,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0005,1.00E-05,0.02,2.24,0.15,1.25,47059173,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0006,1.00E-05,0.03,4.89,0.19,1.2,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0007,1.00E-05,0.04,4.7,0.27,1.1,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0008,1.00E-05,0.05,3.96,0.17,1.2,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0009,1.00E-05,0.06,4.32,0.13,1.22,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.001,1.00E-05,0.07,0.63,0.14,1.19,46955973,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0011,1.00E-05,0.08,0.63,0.14,1.19,46955973,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0011,1.00E-05,0.09,3.03,0.24,1.08,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0012,1.00E-05,0.1,2.96,0.23,1.07,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0012,1.00E-05,0.11,2.96,0.23,1.07,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0013,1.00E-05,0.12,5.11,0.23,1.04,47162373,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0014,1.00E-05,0.13,2.08,0.18,1.06,47059173,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0023,1.00E-05,0.14,4.16,0.2,1.03,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0017,1.00E-05,0.15,4.16,0.2,1.03,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0015,1.00E-05,0.16,4.16,0.2,1.03,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0015,1.00E-05,0.17,4.34,0.19,1,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0014,1.00E-05,0.18,3.8,0.21,0.96,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0023,1.00E-05,0.19,3.8,0.21,0.96,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0015,1.00E-05,0.2,3.8,0.21,0.96,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0024,1.00E-05,0.21,3.28,0.19,0.95,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0024,1.00E-05,0.22,3.28,0.19,0.95,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0017,1.00E-05,0.23,3.28,0.19,0.95,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0024,1.00E-05,0.24,0.53,0.16,0.92,46955973,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0017,1.00E-05,0.25,3.7,0.2,0.88,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0025,1.00E-05,0.26,2.13,0.16,0.9,47059173,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0018,1.00E-05,0.27,2.13,0.16,0.9,47059173,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0028,1.00E-05,0.28,3.59,0.15,0.88,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0023,1.00E-05,0.29,3.27,0.14,0.88,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0022,1.00E-05,0.3,3.27,0.14,0.88,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.002,1.00E-05,0.31,3.27,0.14,0.88,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0023,1.00E-05,0.32,4.78,0.18,0.81,47162373,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0023,1.00E-05,0.33,1.47,0.17,0.79,47059173,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0025,1.00E-05,0.34,5.27,0.16,0.79,47162373,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0022,1.00E-05,0.35,5.27,0.16,0.79,47162373,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0023,1.00E-05,0.36,2.49,0.15,0.78,47110773,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0029,1.00E-05,0.37,5.14,0.15,0.76,47162373,0.000323296,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0024,1.00E-05,0.38,0.65,0.12,0.78,47007573,0.000319481,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0025,1.00E-05,0.39,0.65,0.12,0.78,47007573,0.000319481,57082669,5.44E-05
qgraupf48_log_3.57e-04.csv,3.57E-04,0.0025,1.00E-05,0.4,0.65,0.12,0.78,47007573,0.000319481,57082669,5.44E-05
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0003,1.00E-03,0.01,1.72,0.35,0.94,25534153,0.0315228,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0004,1.00E-03,0.02,2.25,0.36,0.93,25585753,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0004,1.00E-03,0.03,2.25,0.36,0.93,25585753,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0005,1.00E-03,0.04,4.08,0.37,0.89,25585753,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0005,1.00E-03,0.05,4.5,0.34,0.9,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0005,1.00E-03,0.06,4.5,0.34,0.9,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0007,1.00E-03,0.07,4.5,0.34,0.9,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0007,1.00E-03,0.08,4.5,0.34,0.9,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0006,1.00E-03,0.09,4.5,0.34,0.9,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0007,1.00E-03,0.1,3.72,0.27,0.87,25585753,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0009,1.00E-03,0.11,3.72,0.27,0.87,25585753,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0009,1.00E-03,0.12,3.59,0.28,0.84,25585753,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0009,1.00E-03,0.13,3.59,0.28,0.84,25585753,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0009,1.00E-03,0.14,5.35,0.27,0.83,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.001,1.00E-03,0.15,5.35,0.27,0.83,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.001,1.00E-03,0.16,5.35,0.27,0.83,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.001,1.00E-03,0.17,1.16,0.24,0.82,25534153,0.0315228,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0011,1.00E-03,0.18,1.16,0.24,0.82,25534153,0.0315228,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.001,1.00E-03,0.19,1.16,0.24,0.82,25534153,0.0315228,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0016,1.00E-03,0.2,1.16,0.24,0.82,25534153,0.0315228,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0011,1.00E-03,0.21,0.76,0.25,0.76,25482553,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0011,1.00E-03,0.22,0.76,0.25,0.76,25482553,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0011,1.00E-03,0.23,0.76,0.25,0.76,25482553,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0012,1.00E-03,0.24,0.76,0.25,0.76,25482553,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0012,1.00E-03,0.25,0.76,0.25,0.76,25482553,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0014,1.00E-03,0.26,0.76,0.25,0.76,25482553,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0013,1.00E-03,0.27,0.76,0.25,0.76,25482553,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0014,1.00E-03,0.28,0.76,0.25,0.76,25482553,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0014,1.00E-03,0.29,0.76,0.25,0.76,25482553,0.0312786,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0015,1.00E-03,0.3,4.12,0.29,0.65,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0023,1.00E-03,0.31,4.12,0.29,0.65,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0016,1.00E-03,0.32,1.53,0.22,0.65,25534153,0.0315228,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0016,1.00E-03,0.33,1.53,0.22,0.65,25534153,0.0315228,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0017,1.00E-03,0.34,0.3,0.21,0.64,25430953,0.0317669,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0017,1.00E-03,0.35,0.3,0.21,0.64,25430953,0.0317669,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0018,1.00E-03,0.36,0.3,0.21,0.64,25430953,0.0317669,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0018,1.00E-03,0.37,0.3,0.21,0.64,25430953,0.0317669,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.0019,1.00E-03,0.38,1.03,0.19,0.6,25534153,0.0315228,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.002,1.00E-03,0.39,4.36,0.21,0.58,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e-02.csv,3.58E-02,0.002,1.00E-03,0.4,4.07,0.19,0.58,25637353,0.0313396,35557649,0.00356865
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0005,1.00E-01,0.01,3.24,0.23,1.5,7907676,2.74062,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0005,1.00E-01,0.02,4.97,0.29,1.39,7907676,2.74062,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0006,1.00E-01,0.03,4.97,0.29,1.39,7907676,2.74062,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0007,1.00E-01,0.04,2.05,0.42,1.24,7856076,2.70937,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0008,1.00E-01,0.05,0.54,0.8,0.74,6697845,3.57546,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0009,1.00E-01,0.06,0.54,0.8,0.74,6697845,3.57546,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0009,1.00E-01,0.07,0.54,0.8,0.74,6697845,3.57546,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.001,1.00E-01,0.08,0.54,0.8,0.74,6697845,3.57546,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0012,1.00E-01,0.09,0.54,0.8,0.74,6697845,3.57546,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0012,1.00E-01,0.1,0.73,0.84,0.68,6697845,3.57546,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0012,1.00E-01,0.11,0.73,0.84,0.68,6697845,3.57546,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0013,1.00E-01,0.12,0.46,0.34,1.18,7752876,2.70937,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0013,1.00E-01,0.13,2.13,0.31,1.19,7856076,2.70937,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0015,1.00E-01,0.14,3.38,0.25,1.24,7907676,2.74062,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0014,1.00E-01,0.15,1.94,0.25,1.22,7856076,2.70937,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0016,1.00E-01,0.16,1.94,0.25,1.22,7856076,2.70937,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0016,1.00E-01,0.17,0.66,0.28,1.17,7804476,2.70937,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0015,1.00E-01,0.18,3.77,0.3,1.11,7907676,2.74062,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0022,1.00E-01,0.19,3.77,0.3,1.11,7907676,2.74062,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0016,1.00E-01,0.2,0.33,0.29,1.1,7752876,2.70937,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0017,1.00E-01,0.21,5.47,0.33,1.05,7959276,2.725,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0018,1.00E-01,0.22,4.7,0.27,1.1,7959276,2.725,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0018,1.00E-01,0.23,4.7,0.27,1.1,7959276,2.725,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0019,1.00E-01,0.24,3.03,0.24,1.08,7907676,2.74062,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0019,1.00E-01,0.25,2.96,0.23,1.07,7907676,2.74062,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0027,1.00E-01,0.26,2.25,0.36,0.93,7907676,2.74062,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.002,1.00E-01,0.27,5.11,0.23,1.04,7959276,2.725,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0022,1.00E-01,0.28,5.11,0.23,1.04,7959276,2.725,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.002,1.00E-01,0.29,4.5,0.34,0.9,7959276,2.725,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0021,1.00E-01,0.3,4.16,0.2,1.03,7959276,2.725,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0021,1.00E-01,0.31,1.05,0.27,0.94,7856076,2.70937,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0027,1.00E-01,0.32,1.05,0.27,0.94,7856076,2.70937,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0022,1.00E-01,0.33,3.8,0.21,0.96,7959276,2.725,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0023,1.00E-01,0.34,3.28,0.19,0.95,7907676,2.74062,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0021,1.00E-01,0.35,3.28,0.19,0.95,7907676,2.74062,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0024,1.00E-01,0.36,3.59,0.28,0.84,7959276,2.725,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0024,1.00E-01,0.37,5.35,0.27,0.83,7959276,2.725,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0025,1.00E-01,0.38,3.7,0.2,0.88,7959276,2.725,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0028,1.00E-01,0.39,1.16,0.24,0.82,7856076,2.70937,13827847,0.438176
qgraupf48_log_3.58e+00.csv,3.58E+00,0.0025,1.00E-01,0.4,1.16,0.24,0.82,7856076,2.70937,13827847,0.438176
qicef48_log_1.86e-04.csv,1.86E-04,0.0003,1.00E-05,0.01,2.13,0.31,1.19,20796006,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0003,1.00E-05,0.02,1.94,0.25,1.22,20791390,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0003,1.00E-05,0.03,1.94,0.25,1.22,20791390,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0004,1.00E-05,0.04,0.85,0.45,0.97,20704170,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0004,1.00E-05,0.05,0.85,0.45,0.97,20704170,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0004,1.00E-05,0.06,0.85,0.45,0.97,20704170,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0005,1.00E-05,0.07,4.04,0.45,0.97,20796502,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0005,1.00E-05,0.08,5.05,0.19,1.22,20796502,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0005,1.00E-05,0.09,4.89,0.19,1.2,20796502,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0006,1.00E-05,0.1,3.96,0.17,1.2,20796502,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0006,1.00E-05,0.11,2.25,0.36,0.93,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0007,1.00E-05,0.12,2.25,0.36,0.93,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0007,1.00E-05,0.13,2.25,0.36,0.93,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0008,1.00E-05,0.14,2.25,0.36,0.93,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0009,1.00E-05,0.15,2.25,0.36,0.93,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0009,1.00E-05,0.16,2.25,0.36,0.93,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0009,1.00E-05,0.17,2.25,0.36,0.93,20747536,0.000180721,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0009,1.00E-05,0.18,4.08,0.37,0.89,20796502,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0009,1.00E-05,0.19,4.5,0.34,0.9,20796502,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0009,1.00E-05,0.2,4.5,0.34,0.9,20796502,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0009,1.00E-05,0.21,4.5,0.34,0.9,20796502,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.001,1.00E-05,0.22,4.5,0.34,0.9,20796502,0.000178814,24882195,1.96E-05
qicef48_log_1.86e-04.csv,1.86E-04,0.0009,1.00E-05,0.23,5.05,0.37,0.81,20796502,0.000178814,24882195,1.96E-05
