c0,c1,Requested_tolerance,estimated_error,l0,l1,Total_retrieve_size,MaxErr,MSE,PSNR
0.54,1.92,11586.2,10076.2,7,7,8173,3984.33,59.9906,83.498
1.07,0.61,11586.2,9379.84,7,6,6207,6060.43,76.992,82.4144
1.58,0.24,11586.2,10403.8,7,5,4600,10037.1,88.2151,81.8234
2.59,1.69,11586.2,9574.4,9,7,11839,3015.83,32.5649,86.1513
3.57,3.14,11586.2,10086.4,9,8,16239,1613.53,24.4072,87.4037
3.24,3.25,11586.2,9973.76,9,8,16239,1613.53,24.4072,87.4037
5.35,4.4,11586.2,9984,9,9,22235,1186.46,20.6461,88.1305
4.25,3.18,11586.2,10864.6,9,8,16239,1613.53,24.4072,87.4037
3.58,0.14,11586.2,9625.6,8,5,6308,9472.11,73.0466,82.6428
5.42,1.92,11586.2,9482.24,9,8,16239,1613.53,24.4072,87.4037
4.28,4.87,11586.2,9369.6,9,9,22235,1186.46,20.6461,88.1305
5.24,3.26,11586.2,8704,9,9,22235,1186.46,20.6461,88.1305
4.61,0.19,11586.2,7833.6,9,5,8266,9269.12,61.5563,83.3861
3.22,5.32,11586.2,8744.96,9,9,22235,1186.46,20.6461,88.1305
2.48,4.25,11586.2,11243.5,9,8,16239,1613.53,24.4072,87.4037
4.28,2.11,11586.2,8704,9,8,16239,1613.53,24.4072,87.4037
5.45,4.48,11586.2,10168.3,9,9,22235,1186.46,20.6461,88.1305
0.24,0.06,11586.2,7864.32,5,3,2160,32048.2,212.044,78.0146
5.46,3.33,11586.2,9615.36,10,8,21071,1496.21,18.0568,88.7124
0.95,3.28,11586.2,10608.6,7,8,12573,3520.19,52.7312,84.0582
3.41,4.49,11586.2,8089.6,9,9,22235,1186.46,20.6461,88.1305
0.73,2.93,11586.2,8990.72,7,8,12573,3520.19,52.7312,84.0582
1.01,1.51,11586.2,10321.9,7,7,8173,3984.33,59.9906,83.498
3.55,1.6,11586.2,10188.8,9,7,11839,3015.83,32.5649,86.1513
1,5.32,11586.2,7495.68,8,9,20277,1807.6,31.9312,86.2367
5.08,0.35,11586.2,10936.3,9,5,8266,9269.12,61.5563,83.3861
1.51,0.13,11586.2,10444.8,7,4,3860,20303.5,141.577,79.7689
3.72,1.48,11586.2,9871.36,9,7,11839,3015.83,32.5649,86.1513
0.19,1.28,11586.2,6799.36,6,7,7681,7425.55,87.5116,81.8582
2.16,4.1,11586.2,10608.6,9,8,16239,1613.53,24.4072,87.4037
3.07,3.51,11586.2,10332.2,9,8,16239,1613.53,24.4072,87.4037
2.12,3.24,11586.2,10977.3,8,8,14281,2416.77,35.4238,85.7859
2.02,3.63,11586.2,11571.2,8,8,14281,2416.77,35.4238,85.7859
4.29,0.16,11586.2,11407.4,8,5,6308,9472.11,73.0466,82.6428
2.23,2.42,11586.2,7239.68,9,8,16239,1613.53,24.4072,87.4037
5.16,2.33,11586.2,10055.7,9,8,16239,1613.53,24.4072,87.4037
3.12,1.29,11586.2,8478.72,9,7,11839,3015.83,32.5649,86.1513
2.93,3.99,11586.2,11171.8,9,8,16239,1613.53,24.4072,87.4037
5.51,4.4,11586.2,10147.8,9,9,22235,1186.46,20.6461,88.1305
1.48,4.34,11586.2,10403.8,9,8,16239,1613.53,24.4072,87.4037
0.85,4.26,11586.2,10465.3,8,8,14281,2416.77,35.4238,85.7859
3.83,0.86,11586.2,10967,9,6,9873,5368.98,48.8649,84.3889
2.53,0.9,11586.2,8867.84,8,7,9881,3630.74,43.9802,84.8463
2.05,4.49,11586.2,11294.7,9,8,16239,1613.53,24.4072,87.4037
4.48,1.42,11586.2,10403.8,9,7,11839,3015.83,32.5649,86.1513
0.55,0.58,11586.2,7004.16,7,6,6207,6060.43,76.992,82.4144
4.6,0.64,11586.2,9953.28,9,6,9873,5368.98,48.8649,84.3889
2.33,4.84,11586.2,7342.08,9,9,22235,1186.46,20.6461,88.1305
3.94,4.42,11586.2,8560.64,9,9,22235,1186.46,20.6461,88.1305
4.45,5.43,11586.2,10117.1,9,9,22235,1186.46,20.6461,88.1305
2.3,5.39,11586.2,7874.56,9,9,22235,1186.46,20.6461,88.1305
5.13,2.89,11586.2,11171.8,9,8,16239,1613.53,24.4072,87.4037
4.95,2.37,11586.2,9922.56,9,8,16239,1613.53,24.4072,87.4037
1.82,1.07,11586.2,8110.08,8,7,9881,3630.74,43.9802,84.8463
3.48,0.25,11586.2,11223,8,5,6308,9472.11,73.0466,82.6428
1.33,4.4,11586.2,7229.44,8,9,20277,1807.6,31.9312,86.2367
1.05,5.34,11586.2,7618.56,8,9,20277,1807.6,31.9312,86.2367
3.99,3.05,11586.2,10332.2,9,8,16239,1613.53,24.4072,87.4037
5.24,1.15,11586.2,10076.2,9,7,11839,3015.83,32.5649,86.1513
4.01,3.73,11586.2,7925.76,9,9,22235,1186.46,20.6461,88.1305
0.89,1.61,11586.2,10240,7,7,8173,3984.33,59.9906,83.498
3.65,1.83,11586.2,11233.3,9,7,11839,3015.83,32.5649,86.1513
5.46,0.09,11586.2,8540.16,9,4,7526,19791.5,114.569,80.6882
3.22,3.04,11586.2,9523.2,9,8,16239,1613.53,24.4072,87.4037
2.23,5.2,11586.2,7608.32,9,9,22235,1186.46,20.6461,88.1305
0.68,1.86,11586.2,10403.8,7,7,8173,3984.33,59.9906,83.498
3.52,0.72,11586.2,9502.72,9,6,9873,5368.98,48.8649,84.3889
0.65,5.41,11586.2,8202.24,7,9,18569,2800.28,48.7127,84.4024
1.78,3.31,11586.2,10424.3,8,8,14281,2416.77,35.4238,85.7859
2.52,2.44,11586.2,7577.6,9,8,16239,1613.53,24.4072,87.4037
2.83,0.1,11586.2,9072.64,8,4,5568,20265.2,126.102,80.2716
4.2,2.82,11586.2,10076.2,9,8,16239,1613.53,24.4072,87.4037
4.17,0.74,11586.2,10332.2,9,6,9873,5368.98,48.8649,84.3889
3.72,0.27,11586.2,8232.96,9,5,8266,9269.12,61.5563,83.3861
4.47,1.98,11586.2,8632.32,9,8,16239,1613.53,24.4072,87.4037
3.03,3.63,11586.2,10537,9,8,16239,1613.53,24.4072,87.4037
3.38,2.89,11586.2,9379.84,9,8,16239,1613.53,24.4072,87.4037
0.12,5.05,11586.2,11325.4,6,8,12081,5753.57,79.5389,82.273
3.1,4.47,11586.2,7751.68,9,9,22235,1186.46,20.6461,88.1305
3.89,2.93,11586.2,9984,9,8,16239,1613.53,24.4072,87.4037
4.19,2.36,11586.2,9123.84,9,8,16239,1613.53,24.4072,87.4037
2.36,0.83,11586.2,8232.96,8,7,9881,3630.74,43.9802,84.8463
4.18,5.01,11586.2,9410.56,9,9,22235,1186.46,20.6461,88.1305
2.49,1.58,11586.2,11571.2,8,7,9881,3630.74,43.9802,84.8463
0.24,3.52,11586.2,8192,7,8,12573,3520.19,52.7312,84.0582
1.01,0.58,11586.2,8888.32,7,6,6207,6060.43,76.992,82.4144
5.35,3.94,11586.2,9512.96,9,9,22235,1186.46,20.6461,88.1305
5.1,2.69,11586.2,10731.5,9,8,16239,1613.53,24.4072,87.4037
2.46,1.97,11586.2,10588.2,9,7,11839,3015.83,32.5649,86.1513
1.62,0.18,11586.2,9584.64,7,5,4600,10037.1,88.2151,81.8234
3.95,4.89,11586.2,9052.16,9,9,22235,1186.46,20.6461,88.1305
3.46,5.27,11586.2,8939.52,9,9,22235,1186.46,20.6461,88.1305
0.55,2.97,11586.2,8335.36,7,8,12573,3520.19,52.7312,84.0582
3.23,4.96,11586.2,8386.56,9,9,22235,1186.46,20.6461,88.1305
1.46,1.92,11586.2,10854.4,8,7,9881,3630.74,43.9802,84.8463
0.98,3.11,11586.2,10383.4,7,8,12573,3520.19,52.7312,84.0582
3.28,2.82,11586.2,9134.08,9,8,16239,1613.53,24.4072,87.4037
3.09,1.4,11586.2,8898.56,9,7,11839,3015.83,32.5649,86.1513
3.58,3.84,11586.2,11530.2,9,8,16239,1613.53,24.4072,87.4037
1.81,1.95,11586.2,9840.64,9,7,11839,3015.83,32.5649,86.1513
2.44,3.02,11586.2,11182.1,8,8,14281,2416.77,35.4238,85.7859
0.15,4.69,11586.2,10833.9,6,8,12081,5753.57,79.5389,82.273
4.42,0.78,11586.2,10915.8,9,6,9873,5368.98,48.8649,84.3889
0.1,1.47,11586.2,7659.52,5,7,7208,11566.1,126.99,80.2411
4.67,1.33,11586.2,10229.8,9,7,11839,3015.83,32.5649,86.1513
0.74,5.22,11586.2,8376.32,7,9,18569,2800.28,48.7127,84.4024
4.52,4.93,11586.2,9676.8,9,9,22235,1186.46,20.6461,88.1305
0.3,0.3,11586.2,9830.4,5,5,3635,14645,153.098,79.4291
0.37,1.53,11586.2,9297.92,6,7,7681,7425.55,87.5116,81.8582
2.77,0.61,11586.2,10670.1,8,6,7915,6161.85,60.2045,83.4825
4.71,3.51,11586.2,8417.28,9,9,22235,1186.46,20.6461,88.1305
2.82,2.1,11586.2,11489.3,9,7,11839,3015.83,32.5649,86.1513
4.93,2.29,11586.2,9738.24,9,8,16239,1613.53,24.4072,87.4037
0.35,1.64,11586.2,9584.64,6,7,7681,7425.55,87.5116,81.8582
2.43,1.38,11586.2,10629.1,8,7,9881,3630.74,43.9802,84.8463
4.02,0.7,11586.2,9850.88,9,6,9873,5368.98,48.8649,84.3889
4.62,5.15,11586.2,10004.5,9,9,22235,1186.46,20.6461,88.1305
2.13,2.02,11586.2,10455,9,7,11839,3015.83,32.5649,86.1513
0.67,1.42,11586.2,8560.64,7,7,8173,3984.33,59.9906,83.498
0.6,0.27,11586.2,9338.88,6,5,4108,10496.1,115.66,80.647
0.58,1.67,11586.2,9216,7,7,8173,3984.33,59.9906,83.498
1.42,5.44,11586.2,8478.72,8,9,20277,1807.6,31.9312,86.2367
2.81,1.05,11586.2,10055.7,8,7,9881,3630.74,43.9802,84.8463
2.27,3.62,11586.2,9738.24,9,8,16239,1613.53,24.4072,87.4037
3.3,4.8,11586.2,8294.4,9,9,22235,1186.46,20.6461,88.1305
2.45,0.19,11586.2,8130.56,8,5,6308,9472.11,73.0466,82.6428
3.89,0.68,11586.2,9553.92,9,6,9873,5368.98,48.8649,84.3889
3.35,1.77,11586.2,10680.3,9,7,11839,3015.83,32.5649,86.1513
3.6,2.8,11586.2,9420.8,9,8,16239,1613.53,24.4072,87.4037
2.51,1.89,11586.2,10311.7,9,7,11839,3015.83,32.5649,86.1513
4.98,2.04,11586.2,9277.44,9,8,16239,1613.53,24.4072,87.4037
2.11,4.26,11586.2,10885.1,9,8,16239,1613.53,24.4072,87.4037
0.64,3.03,11586.2,8826.88,7,8,12573,3520.19,52.7312,84.0582
4.45,1.52,11586.2,10782.7,9,7,11839,3015.83,32.5649,86.1513
5.18,2.63,11586.2,10690.6,9,8,16239,1613.53,24.4072,87.4037
0.27,4.52,11586.2,10362.9,7,8,12573,3520.19,52.7312,84.0582
1,3.32,11586.2,10895.4,7,8,12573,3520.19,52.7312,84.0582
3.39,2.83,11586.2,9267.2,9,8,16239,1613.53,24.4072,87.4037
4.92,4.75,11586.2,9902.08,9,9,22235,1186.46,20.6461,88.1305
1.48,2.47,11586.2,8089.6,8,8,14281,2416.77,35.4238,85.7859
1.77,2.73,11586.2,9216,8,8,14281,2416.77,35.4238,85.7859
1.48,5.4,11586.2,8560.64,8,9,20277,1807.6,31.9312,86.2367
2.74,1.35,11586.2,11141.1,8,7,9881,3630.74,43.9802,84.8463
5.06,1.09,11586.2,9646.08,9,7,11839,3015.83,32.5649,86.1513
0.46,4.53,11586.2,11161.6,7,8,12573,3520.19,52.7312,84.0582
1.01,4.11,11586.2,10485.8,8,8,14281,2416.77,35.4238,85.7859
5.41,3.84,11586.2,9472,9,9,22235,1186.46,20.6461,88.1305
3.66,0.25,11586.2,7843.84,9,5,8266,9269.12,61.5563,83.3861
0.47,3.54,11586.2,9175.04,7,8,12573,3520.19,52.7312,84.0582
3,1.27,11586.2,11345.9,8,7,9881,3630.74,43.9802,84.8463
0.78,4.55,11586.2,10915.8,8,8,14281,2416.77,35.4238,85.7859
4.69,0.68,11586.2,10373.1,9,6,9873,5368.98,48.8649,84.3889
0.06,2.6,11586.2,6307.84,5,8,11608,11379.5,120.569,80.4665
0.89,3.86,11586.2,11550.7,7,8,12573,3520.19,52.7312,84.0582
3.26,0.92,11586.2,10444.8,8,7,9881,3630.74,43.9802,84.8463
1.37,0.33,11586.2,11018.2,7,5,4600,10037.1,88.2151,81.8234
0.97,3.11,11586.2,10342.4,7,8,12573,3520.19,52.7312,84.0582
1.84,5.2,11586.2,7208.96,9,9,22235,1186.46,20.6461,88.1305
1.24,4.48,11586.2,7127.04,8,9,20277,1807.6,31.9312,86.2367
4.59,1.45,11586.2,10639.4,9,7,11839,3015.83,32.5649,86.1513
1.1,0.68,11586.2,10076.2,7,6,6207,6060.43,76.992,82.4144
1.26,1.7,11586.2,9543.68,8,7,9881,3630.74,43.9802,84.8463
0.82,1.93,11586.2,11264,7,7,8173,3984.33,59.9906,83.498
4.62,4.55,11586.2,9390.08,9,9,22235,1186.46,20.6461,88.1305
4.87,0.48,11586.2,8919.04,9,6,9873,5368.98,48.8649,84.3889
2.25,4.34,11586.2,11192.3,9,8,16239,1613.53,24.4072,87.4037
0.95,1.42,11586.2,9707.52,7,7,8173,3984.33,59.9906,83.498
5.53,1.17,11586.2,10455,9,7,11839,3015.83,32.5649,86.1513
0.59,0.19,11586.2,11059.2,6,4,3368,23240.5,168.937,79.0016
4.79,5.43,11586.2,10465.3,9,9,22235,1186.46,20.6461,88.1305
5.32,2.6,11586.2,10772.5,9,8,16239,1613.53,24.4072,87.4037
4.92,0.05,11586.2,8314.88,9,3,6791,27168.6,122.525,80.3966
4.19,1.72,11586.2,11335.7,9,7,11839,3015.83,32.5649,86.1513
2.58,3.61,11586.2,10035.2,9,8,16239,1613.53,24.4072,87.4037
1.45,4.38,11586.2,10455,9,8,16239,1613.53,24.4072,87.4037
0.02,5.39,11586.2,11366.4,5,8,11608,11379.5,120.569,80.4665
4.92,2.34,11586.2,9830.4,9,8,16239,1613.53,24.4072,87.4037
0.31,3.83,11586.2,9113.6,7,8,12573,3520.19,52.7312,84.0582
3.94,5.26,11586.2,9420.8,9,9,22235,1186.46,20.6461,88.1305
4.19,1.17,11586.2,9082.88,9,7,11839,3015.83,32.5649,86.1513
1.27,2.45,11586.2,7618.56,8,8,14281,2416.77,35.4238,85.7859
3.46,5.11,11586.2,8775.68,9,9,22235,1186.46,20.6461,88.1305
1.97,0.04,11586.2,10690.6,7,3,3125,26912.6,148.697,79.5558
1.74,2.57,11586.2,8826.88,8,8,14281,2416.77,35.4238,85.7859
5.49,0.9,11586.2,9308.16,9,7,11839,3015.83,32.5649,86.1513
3.22,0.14,11586.2,11182.1,8,4,5568,20265.2,126.102,80.2716
3.91,4.19,11586.2,8294.4,9,9,22235,1186.46,20.6461,88.1305
4.01,3.27,11586.2,10803.2,9,8,16239,1613.53,24.4072,87.4037
2.12,0.12,11586.2,10649.6,7,5,4600,10037.1,88.2151,81.8234
2.34,3.05,11586.2,11038.7,8,8,14281,2416.77,35.4238,85.7859
0.55,2.21,11586.2,11305,7,7,8173,3984.33,59.9906,83.498
4.44,1.06,11586.2,8888.32,9,7,11839,3015.83,32.5649,86.1513
3.75,1.25,11586.2,8960,9,7,11839,3015.83,32.5649,86.1513
5.05,4.32,11586.2,9594.88,9,9,22235,1186.46,20.6461,88.1305
5.02,5.48,11586.2,10752,9,9,22235,1186.46,20.6461,88.1305
4.17,3.16,11586.2,10741.8,9,8,16239,1613.53,24.4072,87.4037
0.05,5.47,11586.2,6420.48,5,9,17604,10757.7,116.258,80.6246
1.49,5.01,11586.2,8181.76,8,9,20277,1807.6,31.9312,86.2367
2.49,5.35,11586.2,8028.16,9,9,22235,1186.46,20.6461,88.1305
4.35,1.46,11586.2,10434.6,9,7,11839,3015.83,32.5649,86.1513
2.51,4.56,11586.2,7239.68,9,9,22235,1186.46,20.6461,88.1305
2.23,0.22,11586.2,8171.52,8,5,6308,9472.11,73.0466,82.6428
3.16,4.94,11586.2,8294.4,9,9,22235,1186.46,20.6461,88.1305
4.83,1.68,11586.2,8386.56,9,8,16239,1613.53,24.4072,87.4037
0.45,5.09,11586.2,7055.36,7,9,18569,2800.28,48.7127,84.4024
3.96,1.25,11586.2,9175.04,9,7,11839,3015.83,32.5649,86.1513
2.35,5.23,11586.2,7761.92,9,9,22235,1186.46,20.6461,88.1305
2.22,1.79,11586.2,9605.12,9,7,11839,3015.83,32.5649,86.1513
4.62,4.33,11586.2,9164.8,9,9,22235,1186.46,20.6461,88.1305
1.07,3.66,11586.2,9687.04,8,8,14281,2416.77,35.4238,85.7859
4.33,3.18,11586.2,10946.6,9,8,16239,1613.53,24.4072,87.4037
1.32,2.78,11586.2,8396.8,8,8,14281,2416.77,35.4238,85.7859
3.77,4.93,11586.2,8908.8,9,9,22235,1186.46,20.6461,88.1305
5.46,4.44,11586.2,10137.6,9,9,22235,1186.46,20.6461,88.1305
1.41,4.46,11586.2,7454.72,8,9,20277,1807.6,31.9312,86.2367
5.17,0.78,11586.2,8488.96,9,7,11839,3015.83,32.5649,86.1513
4.24,0.9,11586.2,8028.16,9,7,11839,3015.83,32.5649,86.1513
1.61,0.3,11586.2,11509.8,7,5,4600,10037.1,88.2151,81.8234
4.06,3.9,11586.2,8151.04,9,9,22235,1186.46,20.6461,88.1305
1.06,4.4,11586.2,11182.1,8,8,14281,2416.77,35.4238,85.7859
3.4,2.19,11586.2,7966.72,9,8,16239,1613.53,24.4072,87.4037
0.62,1.75,11586.2,9707.52,7,7,8173,3984.33,59.9906,83.498
3.42,3.03,11586.2,9707.52,9,8,16239,1613.53,24.4072,87.4037
5.09,3.25,11586.2,8540.16,9,9,22235,1186.46,20.6461,88.1305
0.27,0.65,11586.2,7536.64,6,6,5715,9662.01,103.663,81.1226
1.24,1.38,11586.2,10731.5,7,7,8173,3984.33,59.9906,83.498
5.4,0.08,11586.2,8151.04,9,4,7526,19791.5,114.569,80.6882
3.34,2.05,11586.2,7618.56,9,8,16239,1613.53,24.4072,87.4037
3.68,3.49,11586.2,10915.8,9,8,16239,1613.53,24.4072,87.4037
0.85,1.15,11586.2,8192,7,7,8173,3984.33,59.9906,83.498
3.01,0.03,11586.2,10643.1,10,0,10092,62077.9,236.104,77.5478
5.14,4.37,11586.2,9738.24,9,9,22235,1186.46,20.6461,88.1305
3.15,0.7,11586.2,8960,9,6,9873,5368.98,48.8649,84.3889
3.09,5.43,11586.2,8724.48,9,9,22235,1186.46,20.6461,88.1305
1.6,0.48,11586.2,10485.8,7,6,6207,6060.43,76.992,82.4144
0.8,4.43,11586.2,10711,8,8,14281,2416.77,35.4238,85.7859
4.55,3.25,11586.2,11315.2,9,8,16239,1613.53,24.4072,87.4037
0.03,4.14,11586.2,8970.24,5,8,11608,11379.5,120.569,80.4665
0.39,1.5,11586.2,7741.44,7,7,8173,3984.33,59.9906,83.498
2.9,2.15,11586.2,7372.8,9,8,16239,1613.53,24.4072,87.4037
0.07,0.34,11586.2,7864.32,4,5,3470,22987.5,239.631,77.4834
0.86,1.42,11586.2,9338.88,7,7,8173,3984.33,59.9906,83.498
2.92,1.88,11586.2,10690.6,9,7,11839,3015.83,32.5649,86.1513
4.99,5.26,11586.2,10496,9,9,22235,1186.46,20.6461,88.1305
1.21,5.2,11586.2,7802.88,8,9,20277,1807.6,31.9312,86.2367
0.48,1.06,11586.2,10649.6,7,6,6207,6060.43,76.992,82.4144
1.13,5.5,11586.2,7946.24,8,9,20277,1807.6,31.9312,86.2367
0.5,3.64,11586.2,9502.72,7,8,12573,3520.19,52.7312,84.0582
0.25,2.62,11586.2,6389.76,7,8,12573,3520.19,52.7312,84.0582
0.72,3.42,11586.2,9953.28,7,8,12573,3520.19,52.7312,84.0582
1.43,1.4,11586.2,8663.04,8,7,9881,3630.74,43.9802,84.8463
3.29,3.48,11586.2,10496,9,8,16239,1613.53,24.4072,87.4037
4.76,3.22,11586.2,11468.8,9,8,16239,1613.53,24.4072,87.4037
5.37,2.6,11586.2,10823.7,9,8,16239,1613.53,24.4072,87.4037
4.65,2.72,11586.2,10332.2,9,8,16239,1613.53,24.4072,87.4037
1.74,5.2,11586.2,7106.56,9,9,22235,1186.46,20.6461,88.1305
3.64,1.54,11586.2,10035.2,9,7,11839,3015.83,32.5649,86.1513
5.38,3.73,11586.2,9328.64,9,9,22235,1186.46,20.6461,88.1305
2.34,0.07,11586.2,7086.08,8,4,5568,20265.2,126.102,80.2716
3.81,0.19,11586.2,10915.8,8,5,6308,9472.11,73.0466,82.6428
2.97,0.7,11586.2,8775.68,9,6,9873,5368.98,48.8649,84.3889
3.85,3.77,11586.2,7802.88,9,9,22235,1186.46,20.6461,88.1305
2.4,3.65,11586.2,9932.8,9,8,16239,1613.53,24.4072,87.4037
5.48,3.37,11586.2,9707.52,10,8,21071,1496.21,18.0568,88.7124
0.63,4.03,11586.2,10833.9,7,8,12573,3520.19,52.7312,84.0582
4.66,0.17,11586.2,7557.12,9,5,8266,9269.12,61.5563,83.3861
4.52,2.34,11586.2,9420.8,9,8,16239,1613.53,24.4072,87.4037
3.08,3,11586.2,9297.92,9,8,16239,1613.53,24.4072,87.4037
2.18,4.31,11586.2,11059.2,9,8,16239,1613.53,24.4072,87.4037
1.96,3.25,11586.2,10670.1,8,8,14281,2416.77,35.4238,85.7859
2.24,0.36,11586.2,10485.8,8,5,6308,9472.11,73.0466,82.6428
2.55,0.34,11586.2,10793,8,5,6308,9472.11,73.0466,82.6428
5.03,0.61,11586.2,10147.8,9,6,9873,5368.98,48.8649,84.3889
4.75,4.34,11586.2,9308.16,9,9,22235,1186.46,20.6461,88.1305
2.87,1.63,11586.2,9615.36,9,7,11839,3015.83,32.5649,86.1513
1.27,1.66,11586.2,9400.32,8,7,9881,3630.74,43.9802,84.8463
1.23,0.22,11586.2,8642.56,7,5,4600,10037.1,88.2151,81.8234
5.44,2.5,11586.2,10690.6,9,8,16239,1613.53,24.4072,87.4037
0.43,1.45,11586.2,7700.48,7,7,8173,3984.33,59.9906,83.498
0.02,2.61,11586.2,11345.9,4,7,7043,23809.5,213.565,77.9835
1.04,1.04,11586.2,8519.68,7,7,8173,3984.33,59.9906,83.498
1.65,2.18,11586.2,7843.84,8,8,14281,2416.77,35.4238,85.7859
2.69,5.4,11586.2,8284.16,9,9,22235,1186.46,20.6461,88.1305
3.65,2.78,11586.2,9431.04,9,8,16239,1613.53,24.4072,87.4037
3.01,4.59,11586.2,7782.4,9,9,22235,1186.46,20.6461,88.1305
2.16,4.52,11586.2,11468.8,9,8,16239,1613.53,24.4072,87.4037
4.27,0.88,11586.2,11581.4,9,6,9873,5368.98,48.8649,84.3889
2.32,0.77,11586.2,11059.2,8,6,7915,6161.85,60.2045,83.4825
5.34,3.01,11586.2,8898.56,10,8,21071,1496.21,18.0568,88.7124
3.94,0.35,11586.2,9768.96,9,5,8266,9269.12,61.5563,83.3861
2.49,4.68,11586.2,7342.08,9,9,22235,1186.46,20.6461,88.1305
2.5,2.23,11586.2,7127.04,9,8,16239,1613.53,24.4072,87.4037
1.74,3.38,11586.2,10485.8,8,8,14281,2416.77,35.4238,85.7859
1.28,2.87,11586.2,8499.2,8,8,14281,2416.77,35.4238,85.7859
1.08,1.84,11586.2,9748.48,8,7,9881,3630.74,43.9802,84.8463
1.49,5.36,11586.2,8540.16,8,9,20277,1807.6,31.9312,86.2367
1.6,4.22,11586.2,10281,9,8,16239,1613.53,24.4072,87.4037
4.53,2.16,11586.2,9062.4,9,8,16239,1613.53,24.4072,87.4037
4.45,2.78,11586.2,10250.2,9,8,16239,1613.53,24.4072,87.4037
2.77,4.46,11586.2,7403.52,9,9,22235,1186.46,20.6461,88.1305
3.29,0.36,11586.2,9687.04,8,6,7915,6161.85,60.2045,83.4825
5.22,4.72,11586.2,10178.6,9,9,22235,1186.46,20.6461,88.1305
4.79,0.16,11586.2,7526.4,9,5,8266,9269.12,61.5563,83.3861
4.78,5.19,11586.2,10209.3,9,9,22235,1186.46,20.6461,88.1305
4.22,2.94,11586.2,10342.4,9,8,16239,1613.53,24.4072,87.4037
5.32,1.22,11586.2,10444.8,9,7,11839,3015.83,32.5649,86.1513
4.79,3.26,11586.2,11581.4,9,8,16239,1613.53,24.4072,87.4037
2.67,2.31,11586.2,7464.96,9,8,16239,1613.53,24.4072,87.4037
2.37,2.81,11586.2,10608.6,8,8,14281,2416.77,35.4238,85.7859
2.89,0.05,11586.2,9195.52,8,3,4833,26912.6,133.671,80.0185
3.3,0.37,11586.2,9789.44,8,6,7915,6161.85,60.2045,83.4825
4.15,3.86,11586.2,8202.24,9,9,22235,1186.46,20.6461,88.1305
4.61,1.49,11586.2,10823.7,9,7,11839,3015.83,32.5649,86.1513
0.62,4.27,11586.2,11284.5,7,8,12573,3520.19,52.7312,84.0582
3.31,4.89,11586.2,8396.8,9,9,22235,1186.46,20.6461,88.1305
0.48,3.57,11586.2,9277.44,7,8,12573,3520.19,52.7312,84.0582
3.72,2.95,11586.2,9850.88,9,8,16239,1613.53,24.4072,87.4037
0.59,2.65,11586.2,7843.84,7,8,12573,3520.19,52.7312,84.0582
4.59,1.77,11586.2,8325.12,9,8,16239,1613.53,24.4072,87.4037
1.8,3.03,11586.2,9891.84,8,8,14281,2416.77,35.4238,85.7859
1.4,5.07,11586.2,8058.88,8,9,20277,1807.6,31.9312,86.2367
2.47,2.03,11586.2,10844.2,9,7,11839,3015.83,32.5649,86.1513
3.89,4.71,11586.2,8806.4,9,9,22235,1186.46,20.6461,88.1305
3.32,5.52,11586.2,9052.16,9,9,22235,1186.46,20.6461,88.1305
0.21,1.82,11586.2,10895.4,5,7,7208,11566.1,126.99,80.2411
4.81,0.01,11586.2,7959.45,9,0,5260,62461.9,241.766,77.4449
2.18,5.09,11586.2,7444.48,9,9,22235,1186.46,20.6461,88.1305
1.81,1.12,11586.2,8294.4,8,7,9881,3630.74,43.9802,84.8463
2.24,3.91,11586.2,10301.4,9,8,16239,1613.53,24.4072,87.4037
2.82,5.17,11586.2,8181.76,9,9,22235,1186.46,20.6461,88.1305
1.94,2.94,11586.2,9994.24,8,8,14281,2416.77,35.4238,85.7859
1.31,4.34,11586.2,11571.2,8,8,14281,2416.77,35.4238,85.7859
3.09,0.78,11586.2,9523.2,8,7,9881,3630.74,43.9802,84.8463
3.05,5.22,11586.2,8468.48,9,9,22235,1186.46,20.6461,88.1305
2.82,1.83,11586.2,10383.4,9,7,11839,3015.83,32.5649,86.1513
4.68,4.72,11586.2,9625.6,9,9,22235,1186.46,20.6461,88.1305
5.43,5.31,11586.2,10997.8,9,9,22235,1186.46,20.6461,88.1305
2.52,1.44,11586.2,11059.2,8,7,9881,3630.74,43.9802,84.8463
0.94,1.7,11586.2,10813.4,7,7,8173,3984.33,59.9906,83.498
0.43,4.54,11586.2,11059.2,7,8,12573,3520.19,52.7312,84.0582
3.16,3.08,11586.2,9543.68,9,8,16239,1613.53,24.4072,87.4037
0.5,4.08,11586.2,10403.8,7,8,12573,3520.19,52.7312,84.0582
4.93,2.41,11586.2,9984,9,8,16239,1613.53,24.4072,87.4037
1.24,4.27,11586.2,11284.5,8,8,14281,2416.77,35.4238,85.7859
1.65,5.28,11586.2,8785.92,8,9,20277,1807.6,31.9312,86.2367
4.8,4.85,11586.2,9881.6,9,9,22235,1186.46,20.6461,88.1305
3.87,4.3,11586.2,8366.08,9,9,22235,1186.46,20.6461,88.1305
2.29,3.25,11586.2,11345.9,8,8,14281,2416.77,35.4238,85.7859
4.87,3.37,11586.2,8437.76,9,9,22235,1186.46,20.6461,88.1305
4.16,1.12,11586.2,8847.36,9,7,11839,3015.83,32.5649,86.1513
2.47,0.67,11586.2,10547.2,8,6,7915,6161.85,60.2045,83.4825
